name,address,email,website,phone,postalCode
Fiirabigbeizli - zur alte Chäsi,"Seebacherstrasse 58, 8052 Zürich",info@altechaesi.ch,http://www.altechaesi.ch/,+41433009916,8052
Restaurant Pizzeria Fantasia,"Seebacherstrasse 167, 8052 Zürich",,,+41434439525,8052
Vesuvio Pizzeria Da Antonio,"Glatttalstrasse 40, 8052 Zürich",info@ristorante-vesuvio.ch,,+41443011430,8052
El Paso GmbH,"Köschenrütistrasse 6, 8052 Zürich",,,+41443091717,8052
Restaurant Dong Que,"Schaffhauserstrasse 475, 8052 Zürich",dong.que1668@gmail.com,,+41443030001,8052
Restaurant Bürgli,"Seebacherstrasse 65, 8052 Zürich",,,+41443092001,8052
SRF Restaurant Fernsehstrasse,"Fernsehstrasse 1-4, 8052 Zürich",,,+41443055384,8052
Restaurant L'Adoro,"Glatttalstrasse 104, 8052 Zürich",info@ladoro.ch,,+41443091919,8052
Moreeda Restaurant,"Schaffhauserstrasse 477, 8052 Zürich",moreedarestaurant@gmail.com,,+41442911188,8052
Restaurant Taras Sapori Mediterranei,"Mattackerstrasse 32, 8052 Zürich",,,+41565562388,8052
Restaurant Waidhof,"Schwandenholzstrasse 160, 8052 Zürich",,,+41443013355,8052
Pizzeria La Rustica,"Schaffhauserstrasse 453, 8052 Zürich",info@larustica.ch,,+41443025888,8052
Brauerei Oerlikon,"Schärenmoosstrasse 105, 8052 Zürich",kontakt@brauerei-oerlikon.ch,,+41445006646,8052
Domino's Pizza Zürich Seebach,"Seebacherstrasse 4, 8052 Zürich",marketing@dominos.ch,,,8052
Landhus,"Katzenbachstrasse 10, 8052 Zürich",info@landhus-zuerich.ch,,+41443083400,8052
Backhuus Fischer,"Schaffhauserstrasse 520, 8052 Zürich",fischer@backhuus-fischer.ch,,+41443012755,8052
Blue Pizza Kurier GmbH,"Bahnhaldenstrasse 32, 8052 Zürich",,,+41433001262,8052
Da Toto,"Bahnhaldenstrasse 17, 8052 Zürich",datotoseebach@gmail.com,,+41763811000,8052
Family Grill GmbH,"Bahnhaldenstrasse 2A, 8052 Zürich",,,+41443091260,8052
maritza,"Schaffhauserstrasse 473, 8052 Zürich",,,+41443097777,8052
Pizzeria Da Pepino,"Schaffhauserstrasse 469, 8052 Zürich",pepino_8052@bluewin.ch,,+41443011516,8052
Tandoor House,"Seebacherstrasse 77, 8052 Zürich",,,+41432999440,8052
Taste-It Burger,"Schaffhauserstrasse 449, 8052 Zürich",info@tasteitburger.ch,,+41443021646,8052
The Ganges,"Schaffhauserstrasse 463, 8052 Zürich",,,,8052
Un Motivo in Piu,"Bahnhaldenstrasse 2, 8052 Zürich",,,+41767868189,8052
شهبا روز مطعم,"Schaffhauserstrasse 454, 8052 Zürich",info@shahbarose.ch,,+41445784849,8052
