name,address,email,website,phone,postalCode
Camping Melezza,"Via Arbigo 88, 6616 Losone",,https://www.camping-melezza.com/,+41917916563,6616
Canaa Tea Room,"Via Municipio 15, 6616 Losone",,,+41917911623,6616
Ristorante Pizzeria Pinoja,"Via Municipio 12, 6616 Losone",,https://www.facebook.com/ristorantepizzeriapinoja,+41917911498,6616
Montana,"Via ai Molini 3, 6616 Losone",,,+41917914852,6616
Grottino Ticinese,"Via S. Materno 10, 6616 Losone",,,+41917913230,6616
Il Giardino D'Arbigo,"Via Arbigo 1, 6616 Losone",,http://www.giardinodarbigo.ch/,+41917913343,6616
Tennis Losone Snack bar,"Via dei Pioppi 3, 6616 Losone",,,+41917916697,6616
Osteria dell' Enoteca,"Contrada Maggiore 24, 6616 Losone",,,+41917917817,6616
degli Operai,"Via ai Molini 4, 6616 Losone",,,+41917910597,6616
Raffael,"Vicolo Canaa 21, 6616 Losone",,,+41917911529,6616
Ristorante Centrale,"Via Locarno 2, 6616 Losone",,,+41917921201,6616
Ristorante Belvedere,"Via Lusciago 2, 6616 Losone",,,+41917911506,6616
Hola Chico Merisc,"Via Pisone, 6616 Losone",holachicomerisc@gmail.com,,,6616
Ristorante Pizzeria Patrizietta Losone,"Via dei Patrizi 13a, 6616 Losone",ristorante@patrizietta.ch,,+41917521500,6616
Zibetti Sagl,"Vicolo Canaa 12, 6616 Losone",,,+41917914126,6616
Contrattempi,"Vicolo Contrattempi 3, 6616 Losone",,,+41917452011,6616
Grotto Broggini,"Via S. Materno 18, 6616 Losone",,,+41917911567,6616
Hotel Rovere - Ristorante Su Pastori,"Via Primore 11, 6616 Losone",hotelrovere@hotmail.com,,+41917917626,6616
Ristorante Pizzeria Mezzana,"Via Mezzana 8, 6616 Losone",,,+41917857520,6616
Vini e Distillati Angelo Delea SA,"Via Zandone 11, 6616 Losone",vini@delea.ch,http://www.delea.ch/,+41917910817,6616
