name,address,email,website,phone,postalCode
Restaurant du golf de Payerne,"Les Invuardes 1, 1530 Payerne",,,+41266624224,1530
la Scala,"Grand'Rue 19, 1530 Payerne",resto.pizzeria.la.scala@swissonline.ch,http://www.lascala-payerne.ch/,+41266600808,1530
La Suite,"Rue du Temple 10, 1530 Payerne",,http://www.la-suite.ch/,+41266620020,1530
Cheval Blanc,"Rue de Lausanne 19, 1530 Payerne",,,+41266608585,1530
Le Bonheur,"Rue de Lausanne 58, 1530 Payerne",,,+41266621546,1530
"Restaurant Le Nawab, Ahmed Kamal","Avenue de la Promenade 4, 1530 Payerne",,,+41266606173,1530
Café du Marché,"Place du Marché 20, 1530 Payerne",info@cafe-du-marche-payerne.ch,,+41266626690,1530
Guang-Jing,"Rue de Guillermaux 27, 1530 Payerne",,,+41266602212,1530
du Portail,"Grand'Rue 66, 1530 Payerne",,,+41793812090,1530
Hôtel de la Gare,"Rue du Temple 10, 1530 Payerne",,,+41266620020,1530
Le Beaulieu Payerne,"Rue d'Yverdon 34, 1530 Payerne",info@lebeaulieu.ch,,+41266602148,1530
Lion d'Or,"Grand'Rue 12, 1530 Payerne",,,+41266602681,1530
Mamma Mia Pizzeria Ristorante,"Rue de la Boverie 3, 1530 Payerne",,,+41265350395,1530
Reine-Berthe,"Rue de la Boverie 19, 1530 Payerne",,,+41266602125,1530
Restaurant Brooklyn,"Rue de la Gare 39, 1530 Payerne",,,+41266621809,1530
Thaï Jing,"Grand'Rue 5, 1530 Payerne",,,+41266601686,1530
Restaurant Le Trio,"Grand'Rue 28, 1530 Payerne",letriopayerne@gmail.com,,+41266600404,1530
Cafe Restaurant du Chemin de Fer,"Rue du Favez 4, 1530 Payerne",info@cafechemindefer.ch,,+41266600203,1530
Euro-Café,"Rue des Blanchisseuses 10, 1530 Payerne",,,+41266601798,1530
McDonald's Restaurant,"Rue de Lausanne 6, 1530 Payerne",,,+41266600044,1530
Coop,"Place Général-Guisan 7, 1530 Payerne",,,+41266624214,1530
Charlie's pub,"Rue de la Gare 21, 1530 Payerne",,,+41266607569,1530
"Chez Gani, Pizza-Kebab","Grand'Rue 22, 1530 Payerne",,,+41266602994,1530
la Rotonde,"Rue de Lausanne 54, 1530 Payerne",,,+41266601622,1530
Michelangelo Payerne Sàrl,"Rue de la Gare 55, 1530 Payerne",,,+41266600125,1530
Roma Pizzeria,"Rue d'Yverdon 13, 1530 Payerne",,,+41266605500,1530
Brasserie du Cerf,"Rue de Lausanne 1, 1530 Payerne",info@au-cerf.ch,,+41266602746,1530
Brasserie Notre-Dame,"Grand'Rue 32, 1530 Payerne",,,,1530
JM Crêpes,"Zone Industrielle La Palaz C 14, 1530 Payerne",info@jmcrepes.ch,,+41265523000,1530
Thong Baï Thai Food,"Rue d'Yverdon 9, 1530 Payerne",info@thongbai-thai-food.com,,+41265552699,1530
L'Eau à la Bouche,"Route de la Piscine 25, 1530 Payerne",info@leaualabouche.ch,,+41265579999,1530
La Jessicotte Sàrl,"Zone Industrielle La Palaz A 5, 1530 Payerne",,,+41266603030,1530
Pizzeria La Bella Napoli Payerne,"Rue de Lausanne 27, 1530 Payerne",,,+41774567222,1530
DE LA GARE,"Rue du Temple 10, 1530 Payerne",,,+41266620020,1530
Menuiserie Ebénisterie Romanens,"Zone Industrielle La Palaz C 14, 1530 Payerne",,http://www.menuiserie-ebenisterie-romanens.ch/,+41266604352,1530
GYB - Gymnase intercantonal de la Broye,"Rue du Gymnase 1, 1530 Payerne",info@gyb.ch,http://www.gyb.ch/,+41266620101,1530
Goûts et Saveurs,"Grand'Rue 19, 1530 Payerne",Info@goutsetsaveurs.ch,http://www.goutsetsaveurs.ch/,+41798963160,1530
Golf Club Payerne,"Les Invuardes 1, 1530 Payerne",,,+41266624220,1530
