name,address,email,website,phone,postalCode
Au Tonneau,"Rue Beauregard 10, 2520 La Neuveville",,http://www.restaurant-du-tonneau.ch/,+41327513462,2326
Zur Mühle,"Dorfstrasse 61, 3906 Saas-Fee",info@zurmuehle-saas-fee.ch,http://www.zurmuehle-saas-fee.ch/,+41279572676,2326
Hiltl Sihlpost,"Europaallee 1A, 8004 Zürich",sihlpost@hiltl.ch,http://hiltl.ch/de/standorte/sihlpost,+41443441111,2326
Hôtel du Trift,"Route de Liddes 5, 3961 Zinal",zinaltrift@bluewin.ch,http://www.letriftzinal.ch/,+41274751466,2326
Plan-Cerisier,"Les Guières 15, 1921 Martigny-Croix",info@plan-cerisier.ch,https://plan-cerisier.ch/,+41277222529,2326
A la Valsainte,"Rue du Collège 22, 1800 Vevey",info@alavalsainte.ch,http://www.alavalsainte.ch/,+41219213260,2326
Restaurant Il Pulcinella,"Rue Préfet Comte 2, 2852 Courtételle",gaspardeoliveira.mabilda@gmail.com,http://www.juragourmand.ch/?tabgroup=&buttonid=1017&itemid=236,+41324222121,2326
Restaurant Falken,"St. Martinsplatz 9, 7000 Chur",,http://www.falken-chur.ch/,+41812504705,2326
Gasthaus Ochsen Berneck,"Neugass 8, 9442 Berneck",info@ochsen-berneck.ch,http://www.ochsen-berneck.ch/,+41717474721,2326
Hotel Steinbock / Pizzeria da Salvi,"Dorfstrasse 189, 3818 Grindelwald",,http://www.steinbock-grindelwald.ch/,+41338538989,2326
Réunion,"Chemin de Sous-Balme 2, 1255 Veyrier",info@restaurant-reunion.ch,http://www.restaurant-reunion.ch/,+41227840798,2326
Ristorante & Pizzeria Vecchio Postiglione,"Via San Gottardo 44, 6745 Giornico",ilvecchiopostiglione@gmail.com,http://ilvecchiopostiglione.ch/,+41918252308,2326
Restaurant Oberes Triemli,"Birmensdorferstrasse 535, 8055 Zürich",info@oberes-triemli.ch,http://www.oberes-triemli.ch/,+41444631025,2326
Rossberg,"Rossbergstrasse 41, 8310 Kemptthal",,http://www.rossberg-winterthur.ch/,+41523451163,2326
PaSiWo,"Klybeckstrasse 2, 4057 Basel",,http://www.pasiwo.ch/,+41616816033,2326
Hotel City Zürich,"Löwenstrasse 34, 8001 Zürich",hotelcity@hotelcity.ch,http://www.hotelcity.ch/,+41442171717,2326
Klötzlikeller,"Gerechtigkeitsgasse 62, 3011 Bern",info@kloetzlikeller.ch,https://www.kloetzlikeller.ch/,+41313117456,2326
Le Relais Fleuri,"Route Cantonale 6, 3971 Chermignon-d'en-Bas",contact@relais-fleuri.ch,http://www.relais-fleuri.ch/,+41275657412,2326
Café Restaurant de l'Union,"Rue de St-Germain 23, 1965 Savièse",info@resto-union.ch,https://www.resto-union.ch/en,+41273955053,2326
Pâtisserie Mage,"Route de Malagnou 52, 1208 Genève",info@patisseriemage.ch,http://www.patisseriemage.ch/,+41227364440,2326
Restaurant Oberli,"Dorfstrasse 14, 3380 Walliswil b. Niederbipp",,http://www.restaurant-oberli.ch/,+41326312241,2326
Campagna,"Brüggstrasse 369A, 3123 Belp",info@campagnabelp.ch,http://www.campagnabelp.ch/,+41318191555,2326
Ristorante Centro,"Via San Gottardo 77, 6900 Massagno",,http://www.ristorantecentro.com/,+41919671396,2326
Le Maraîcher - Bona Creations Traiteur,"Route de Pré-Bois 20, 1215 Genève 15 Aéroport",contact@le-maraicher.ch,https://le-maraicher.ch/,+41227994520,2326
Boz Pizza Kurier,"Bernstrasse 180, 4852 Rothrist",info@bozpizza.ch,http://www.bozpizza.ch/,+41627940860,2326
Les Trois Suisse,"Route de Châtel-St-Denis 42, 1805 Jongny",jongny@restaurant-trois-suisses.ch,https://www.restaurant-destroissuisses.ch/,+41219211396,2326
Caffé Caruso,"Piazza Della Riforma 4, 6900 Lugano",events@spaghettigastrogroup.com,http://www.spaghettigastrogroup.com/,+41919211979,2326
Camping-Seeblick AG Mosen,"Aescherstrasse 5, 6295 Mosen",,http://www.camping-seeblick.ch/,+41419171666,2326
Punto e Pasta,"Oberer Graben 26, 8400 Winterthur",info@punto-et-pasta.ch,http://www.punto-et-pasta.ch/,+41522136723,2326
L'Unique Tartare,"Rue du Bourg 37, 3960 Sierre",sierre@lunique-tartare.ch,http://www.lunique-tartare.ch/,+41275644656,2326
Commercio Bar,"Mühlebachstrasse 2, 8008 Zürich",,http://www.commercio.ch/commercio,+41442505930,2326
I Grappoli,"Via Grappoli 12, 6997 Sessa",,http://www.grappoli.ch/,+41916081187,2326
Verdi Ristorante,"Gerechtigkeitsgasse 7, 3011 Bern",info@verdi-bern.ch,https://www.bindella.ch/de/verdi.html,+41313126368,2326
Restaurant Golden Thai Food,"Zürcherstrasse 59, 8800 Thalwil",mail@golden-thai-food.ch,http://www.golden-thai-food.ch/,+41447200828,2326
Gasthof Sternen,"Klosterstrasse 9, 5430 Wettingen",info@sternen-kloster-wettingen.ch,http://www.sternen-kloster-wettingen.ch/,+41564271461,2326
belMont Apart Lodge & Restaurant,"Gletscherstrasse 8, 3906 Saas-Fee",apart@belmont-saas-fee.ch,https://www.belmont-saas-fee.ch/de,+41275301228,2326
Ecusson-Vaudois,"Grand-Rue 12, 1262 Eysins",,http://www.malakoff-eysins.ch/,+41223611954,2326
Mikado Sushi,"Rue de Carouge 8, 1205 Genève",,http://www.sushi.ch/,+41223204477,2326
Gasthaus Linde,"Wohlerstrasse 52, 5619 Büttikon AG",info@linde-buettikon.ch,http://www.linde-buettikon.ch/,+41566221193,2326
der GASTHOF,"Klausenstrasse 220, 6463 Bürglen UR",info@dergasthof.ch,https://www.dergasthof.ch/cms/index.php,+41418701471,2326
Ristorante Pizzeria Da Corrado,"Dorfstrasse 49, 3778 Schönried",info@corradotomasini.ch,http://www.dacorrado.ch/,+41337486765,2326
Seehof,"Seestrasse 104, 8880 Walenstadt",info@seehof-walenstadt.ch,http://www.seehof-walenstadt.ch/,+41817351245,2326
Hôtel de la Cascade,"Hauptstrasse 411, 1656 Jaun",info@wasserfall-cascade.ch,http://www.wasserfall-cascade.ch/,+41269298206,2326
Restaurant Zum Sternen,"Oberdorfstrasse 1, 5445 Eggenwil",sterneneggenwil@bluewin.ch,https://www.zum-sternen-eggenwil.ch/,+41562228989,2326
LILIENBERG,"Blauortstrasse 10, 8272 Ermatingen",info@lilienberg.ch,http://www.lilienberg.ch/,+41716632323,2326
la Closerie,"Place du Manoir 14, 1223 Cologny",reservation@lacloserie.ch,http://www.lacloserie.ch/,+41227361355,2326
Restaurant de la Cigogne,"Rue de la Préfecture 7, 2800 Delémont",raphlou@bluewin.ch,http://www.resto-cigogne.ch/,+41324221483,2326
Restaurant Aarauerstube,"Bahnhofstrasse 78, 5000 Aarau",info@aarauerstube.ch,http://www.aarauerstube.ch/,+41628221352,2326
Château de Villa,"Rue Sainte-Catherine 4, 3960 Sierre",,http://www.chateaudevilla.ch/,+41274551896,2326
