name,address,email,website,phone,postalCode
Weiss Kreuz,"Neudorfstrasse 50, 7430 Thusis",,,+41816500850,7430
Pizzeria Bernina AG,"Neudorfstrasse 100, 7430 Thusis",f.santalucia@outlook.com,http://www.pizzeria-bernina.ch/,+41816300944,7430
zur alten Brauerei,"Neudorfstrasse 12, 7430 Thusis",,,+41816511459,7430
Bundy's Bistro,"Neudorfstrasse 96, 7430 Thusis",,,+41816510153,7430
Gyger AG,"Neudorfstrasse 92, 7430 Thusis",,,+41816511123,7430
Park,"Neudorfstrasse, 7430 Thusis",,,+41816511075,7430
Restaurant Schäfli,"Altdorfstrasse 7, 7430 Thusis",,,+41816510782,7430
Restaurant zur alten Post,"Italienische Strasse 3, 7430 Rongellen",,,+41816513377,7430
Yusuf GmbH,"Neudorfstrasse 72, 7430 Thusis",,,+41816510250,7430
Schäfli,"Altdorfstrasse 7, 7430 Thusis",,,+41763366398,7430
