name,address,email,website,phone,postalCode
Gasthof Ochsen Münsingen GmbH,"Bernstrasse 2, 3110 Münsingen",info@ochsen-muensingen.ch,https://www.ochsen-muensingen.ch/,+41317211009,3110
La table de Urs Hauri,"Bahnhofplatz 9, 3110 Münsingen",kochwerkstatt@urshauri.ch,http://urshauri.ch/kochwerkstatt,+41317218811,3110
Restaurant Erlenau by Neotropical Catering & Events,"Belpbergstrasse 51, 3110 Münsingen",neotropical@bluewin.ch,http://www.neotropical.ch/,+41792677563,3110
Bistro Belpberg,"Belpbergstrasse 2, 3110 Münsingen",bistro@whb.ch,https://www.bistro-belpberg.ch/,+41317202523,3110
Restaurant Bären Münsingen 1371,"Bernstrasse 26, 3110 Münsingen",info@baeren-muensingen.ch,,+41317221177,3110
Restaurant Schlossgut,"Schlossstrasse 8, 3110 Münsingen",mail@schlossgut-muensingen.ch,,+41317204060,3110
Wörkstatt BistroBar,"Erlenauweg 13A, 3110 Münsingen",bistrobar@woerkwear.ch,,+41315293107,3110
Il Grappino,"Bahnhofplatz 3, 3110 Münsingen",muensingen@ilgrappino.ch,,+41317218080,3110
Parkbad,3110 Münsingen,,,+41317213189,3110
Smash,"Schützenreutiweg 2, 3110 Münsingen",,,+41317214040,3110
Restaurant Aeschi,"Thunstrasse 26, 3110 Münsingen",,,+41317210262,3110
Restaurant Traube,"Tägertschistrasse 10, 3110 Münsingen",,,+41317217022,3110
Migros Restaurant Münsingen,"Bahnhofplatz 5, 3110 Münsingen",,,+41585673626,3110
Restaurant Erlenau,"Belpbergstrasse 51, 3110 Münsingen",,,+41317217020,3110
ROSEBECK,"Sägegasse 2, 3110 Münsingen",info@rose-beck.ch,http://rose-beck.ch/,+41317215371,3110
Daepp Gartenpflanzen,"Bärenstutz 7, 3110 Münsingen",baumschule@daepp.ch,https://www.daepp-pflanzen.ch/,+41317201444,3110
Koncept Hotel Löie,"Bernstrasse 28, 3110 Münsingen",hallo.loeie@koncepthotels.com,,+41317243111,3110
Autogrill Schweiz AG,"Postfach, 3110 Münsingen",admin.muensingen@autogrill.net,,+41317213636,3110
Bistro Florence - Daepp Gartenpflanzen,"Bärenstutz 7, 3110 Münsingen",baumschule@daepp.ch,,+41317201444,3110
Klosterli Pub,"Thunstrasse 6, 3110 Münsingen",kloesterlipub@gmail.com,,+41317211015,3110
Aare-Pizza,"Sägegasse 2, 3110 Münsingen",,,+41317212323,3110
Bio Schwand AG,"Schwand 3, 3110 Münsingen",,,+41313125955,3110
Bistro Alisea,"Hintergasse 5, 3110 Münsingen",,,+41317212016,3110
Culinahrium,"Innerer Giessenweg 54, 3110 Münsingen",koestlich@culinahrium.ch,,+41793111528,3110
Dei Leoni GmbH,"Bernstrasse 28, 3110 Münsingen",,,+41317228259,3110
Pizzeria Da Carlos,"Mühletalstrasse 1, 3110 Münsingen",,,+41317212455,3110
Roadhouse,"Thunstrasse 64, 3110 Münsingen",info@road-house.ch,,+41317228115,3110
Parkbad Münsingen,3110 Münsingen,,,+41317211472,3110
Parkbad Schwimmbad Münsingen,3110 Münsingen,,,+41317211472,3110
Schwimmbad Parkbad Münsingen,3110 Münsingen,,,+41317211472,3110
