name,address,email,website,phone,postalCode
Sanavita AG,"Lindhofstrasse 2, 5210 Windisch",info@sanavita-ag.ch,http://www.sanavita-ag.ch/,+41564604444,5210
EG BAR,"Bahnhofstrasse 5, 5210 Windisch",,http://www.egbar.ch/,+41564423000,5210
Kurve,"Dorfstrasse 57, 5210 Windisch",,,+41564421604,5210
Restaurant Löwen,"Dorfstrasse 49, 5210 Windisch",,,+41564411276,5210
Mikado Café & Shop Stiftung Domino,"Habsburgstrasse 1A, 5210 Windisch",,,+41564423426,5210
Da Ernesto Ristorante Pizzeria,"Scheuergasse 26, 5210 Windisch",,,+41564422363,5210
zur Sonne,"Zürcherstrasse 44, 5210 Windisch",,,+41564411042,5210
Babylon Kebab,"Hauserstrasse, 5210 Windisch",,,,5210
Cafeteria Platane,"Zürcherstrasse 241, 5210 Windisch",,,+41564622278,5210
Gasthaus zur Waage,"Zürcherstrasse 15, 5210 Windisch",,,+41564501111,5210
