name,address,email,website,phone,postalCode
Ristorante Pizzeria Mamma Lucia GmbH,"Gerbestrasse 10, 3415 Rüegsauschachen",info@mammalucia.ch,https://www.mammalucia.ch/,+41344613898,3419
Restaurant Waldegg,"Riefershäusernstrasse 13, 3415 Hasle b. Burgdorf",ccaspar@gmx.net,http://www.bierhuettli.ch/,+41344615954,3419
Restaurant Thalsäge,"Thalgrabenstrasse 134, 3432 Lützelflüh-Goldbach",restaurant@thalsaege.ch,,+41344615030,3419
Land-Café,"Tschamerie 34, 3415 Hasle b. Burgdorf",info@landcafe.ch,,+41344618181,3419
Hasle-Pinte,"Dorfstrasse 77, 3415 Hasle b. Burgdorf",info@haslepinte.ch,,+41344614100,3419
Landgasthof zum Rössli,"Thunstrasse 60, 3415 Schafhausen im Emmental",,,+41344611341,3419
Restaurant Lounge Altes Sumpfhaus,"Ziegelgutstrasse 12, 3414 Oberburg",info@altessumpfhaus.ch,,+41344241033,3419
Laufenbad Restaurant,"Laufenbad 230, 3326 Krauchthal",laufenbad@bluewin.ch,,+41344111424,3419
Restaurant Bahnhof,"Dorfstrasse 30, 3513 Bigenthal",info@bahnhof-bigenthal.ch,,+41317011434,3419
Bäckerei Meier,"Kalchofenstrasse 14, 3415 Hasle b. Burgdorf",,,+41344611366,3419
