name,address,email,website,phone,postalCode
Restaurant Bäsenbeiz,"Huserenberg 2, 6432 Rickenbach b. Schwyz",schuerpf.beat@bluewin.ch,,+41418103082,6432
Restaurant Gipfelstubli,"Rotenfluh 20, 6432 Rickenbach b. Schwyz",gipfelstubli@mythenregion.ch,,+41418197007,6432
Hand,"Ibergereggstrasse 35, 6432 Rickenbach b. Schwyz",info@berggasthaus-hand.ch,,+41418112362,6432
Pistenrestaurant Grossenboden,"Postfach, 6432 Rickenbach b. Schwyz",,,+41418112737,6432
Schützenhaus,6432 Rickenbach b. Schwyz,info@restaurant-schuetzenhaus.ch,,+41418111052,6432
Windstock,"Ibergereggstrasse, 6432 Rickenbach b. Schwyz",,,+41418188121,6432
Restaurant Aufiberg,"Plätzli 8, 6432 Rickenbach b. Schwyz",info@restaurant-aufiberg.ch,,+41418111586,6432
Restaurant Magdalena,"Rickenbachstrasse 127, 6432 Rickenbach b. Schwyz",,,+41418100606,6432
Restaurant Mauserhütte Pistenbeizli I Handgruobi,"Ibergereggstrasse 39, 6432 Rickenbach b. Schwyz",info@mauserhuette.ch,,+41794644522,6432
Berggasthaus Rotenfluh,"Rotenfluh 1, 6432 Rickenbach b. Schwyz",info@berggasthaus-rotenfluh.ch,,+41418114710,6432
