name,address,email,website,phone,postalCode
Restaurant Panem,"Hafenstrasse 62, 8590 Romanshorn",info@panem.ch,http://www.panem.ch/home-panem,+41715303030,8590
Inseli,"Inselistrasse 6, 8590 Romanshorn",info@hotelinseli.ch,http://www.hotelinseli.ch/,+41714668888,8590
Larix,"Amriswilerstrasse 38, 8590 Romanshorn",,,+41714631214,8590
Restaurant Schiff,"Hafenstrasse 25, 8590 Romanshorn",,,+41714633474,8590
Buffet Espresso,"Im Bahnhof, 8590 Romanshorn",,,+41714600860,8590
Schloss,"Schlossbergstrasse 26, 8590 Romanshorn",mail@schlossromanshorn.ch,http://www.schlossromanshorn.ch/,+41714667800,8590
Restaurant Mole,"Hafenstrasse 70, 8590 Romanshorn",,https://www.moleromanshorn.ch/,+41714602654,8590
Usblick,"Hofstrasse 5, 8590 Romanshorn",welcome@usblick.ch,http://www.brueggli-usblick.ch/,+41714669483,8590
Seebad Restaurant,"Badstrasse 52, 8590 Romanshorn",,https://www.seebad-restaurant.ch/,+41714631148,8590
Restaurant Loftorante Campania,"Neustrasse 20, 8590 Romanshorn",info@loftorante.ch,http://www.loftorante.ch/,+41714612898,8590
Regionales Pflegeheim,"Seeblickstrasse 3, 8590 Romanshorn",sekretariat-ph@romanshorn.ch,http://www.pflegeheim-romanshorn.ch/,+41714660606,8590
Bäckerstübli Hablützel Armin,"Amriswilerstrasse 86, 8590 Romanshorn",baeckerstuebli@hotmail.com,,+41714614004,8590
Restaurant Landhaus,"Kreuzlingerstrasse 1, 8590 Romanshorn",,,+41714631114,8590
Restaurant Stein Grill,"Kreuzlingerstrasse 20, 8590 Romanshorn",,,+41715300172,8590
See Restaurant Romanshorn,"Hafenstrasse 48, 8590 Romanshorn",info@seerestaurant-romanshorn.ch,,+41714551111,8590
Friedberg Thai Restaurant Somkid,"Salmsacherstrasse 18, 8590 Romanshorn",,,+41714631681,8590
Hafenlounge Romanshorn,"Hafenstrasse 29, 8590 Romanshorn",info@hafenlounge.ch,,+41714639595,8590
China Restaurant Lucky Garden,"Neustrasse 10, 8590 Romanshorn",lucky-garden@bluewin.ch,,+41714636888,8590
Minigolf & Restaurant Romanshorn,"Badstrasse 48, 8590 Romanshorn",minigolf.restaurant@gmx.ch,,+41714633779,8590
Migros Restaurant Romanshorn - Hubzelg,"Bahnhofstrasse 54a, 8590 Romanshorn",,,+41587128460,8590
Restaurant Hafen,"Friedrichshafnerstrasse 55a, 8590 Romanshorn",info@restauranthafen.ch,,+41714667848,8590
Restaurant Schäffli,"Hafenstrasse 32, 8590 Romanshorn",pocsimre69@gmail.com,,+41714600059,8590
Siam Diamond Restaurant,"Bankstrasse 2, 8590 Romanshorn",mail@siam-restaurant-takeaway.ch,,+41764142488,8590
Coop,"Alleestrasse 41, 8590 Romanshorn",,,+41714667245,8590
Mandoline Grillhaus,"Bahnhofstrasse 33, 8590 Romanshorn",,,+41715452008,8590
Bistro Heaven,"Hafenstrasse, 8590 Romanshorn",bistroheaven@martin-confiserie.ch,,+41797269656,8590
La Luna,"Alleestrasse 53, 8590 Romanshorn",,,+41714634030,8590
Waldschenke Romanshorn,"Spitzer Waldstrasse, 8590 Romanshorn",info@waldschenke-romanshorn.ch,,+41714612764,8590
Hafegloeggli,"Friedrichshafnerstrasse 48, 8590 Romanshorn",clavien@chezclavi.ch,,+41798519698,8590
Lieblingsbecher,"Alleestrasse 48, 8590 Romanshorn",mein@lieblingsbecher.ch,,+41719118888,8590
