name,address,email,website,phone,postalCode
Burgers-Snack,"Via Murschetg 23, 7032 Laax GR 2",burgers@laax.com,,+41819279599,7032
Casa Veglia - Bodega y Tapas,"Via Murschetg 9, 7032 Laax GR 2",,,+41819279950,7032
La Vacca,7032 Laax GR 2,lavacca@laax.com,,+41819279962,7032
Mulania,"Via Murschetg 13, 7032 Laax GR 2",mulania@laax.com,,+41819279191,7032
Nooba Panasia Cuisine Restaurant,"Via Murschetg 25, 7032 Laax GR 2",nooba@laax.com,,+41819279988,7032
Piazza - Caffè & Panini,"Via Murschetg 15, 7032 Laax GR 2",,,+41819279940,7032
Plaun,7032 Laax GR 2,lavacca@laax.com,,+41819279960,7032
Ristorante Camino,"Via Murschetg 15, 7032 Laax GR 2",,,+41819279026,7032
rockslounge,"Via Murschetg 45, 7032 Laax GR 2",,,+41819279945,7032
Tegia Curnius,7032 Laax GR 2,curnius@laax.com,,+41819279930,7032
Tegia Larnags,7032 Laax GR 2,larnags@laax.com,,+41819279910,7032
Capalari,7032 Laax GR 2,capalari@laax.com,,+41819277334,7032
Das Elephant,7032 Laax GR 2,elephant@laax.com,,+41819277390,7032
Vorab Gletscherrestaurant,7032 Laax GR 2,vorab@laax.com,,+41819277380,7032
Restaurant Vallarosa,"Via Murschetg 35, 7032 Laax GR",info@laaxerhof.ch,,+41819208280,7032
Grandis Ustria da vin,"Via Murschetg, 7032 Laax GR 2",startgels@bluewin.ch,,+41819360036,7032
Il Pup,"Via Murschetg 23, 7032 Laax GR 2",,,+41819279588,7032
Indy,"Via Murschetg 29, 7032 Laax GR 2",,,+41819279696,7032
Fonduestall Clavau Pign,"Via Murschetg 35, 7032 Laax GR",info@laaxerhof.ch,,+41819208200,7032
Piazza - Cafedeli,"Via Murschetg 15, 7032 Laax GR",restaurants@rocksresort.com,,+41819279940,7032
