name,address,email,website,phone,postalCode
Berghotel Hornberg,"Hornbergstrasse 43, 3777 Saanenmöser",berghaus.hornberg@bluewin.ch,http://www.berghotelhornberg.ch/,+41337441365,3777
Hotel Restaurant Hornfluh,"Hornbergstrasse 45, 3777 Saanenmöser",info@hotel-hornfluh.ch,http://www.hotel-hornfluh.ch/,+41337488484,3777
Hotel des Alpes,"Saanenmöserstrasse 168, 3777 Saanenmöser",info@desalpes.ch,http://www.desalpes.ch/,+41337480450,3777
Bergrestaurant Kübelialp,3777 Saanenmöser,,,+41337449898,3777
Golf Restaurant,"Golfstrasse 4, 3777 Saanenmöser",golf@bergbahnen-gstaad.ch,,+41337484031,3777
Restaurant Berghotel Hornberg,3777 Saanenmoser,berghaus.hornberg@bluewin.ch,,+41337441365,3777
Restaurant Lochstafel,"Chübeliweg 3, 3777 Saanenmöser",info@baergprojekt.ch,,+41337483553,3777
Belle Epoque,"Bahnhofstrasse 7, 3777 Saanenmöser",mail@golfhotel.ch,,+41337486868,3777
Bergrestaurant Saanerslochgrat,"Saanenmöserstrasse, 3777 Saanenmöser",berggastronomie@bergbahnen-gstaad.ch,,+41337489529,3777
Golfclub Gstaad-Saanenland,"Golfstrasse 4, 3777 Saanenmöser",,,+41337484030,3777
