name,address,email,website,phone,postalCode
Old Siam,"Webermühle 10, 5432 Neuenhof",info@old-siam.ch,http://www.old-siam.ch/,+41564060441,5432
Speise Restaurant Rüsler GmbH,"Rüslerstrasse 37, 5432 Neuenhof",,,+41564063094,5432
Restaurant Santos,"Zürcherstrasse 73, 5432 Neuenhof",santosgastro@gmx.ch,,+41564062547,5432
Restaurant Sonnmatt,"Sonnmattweg 2, 5432 Neuenhof",restaurant@sonnmatt-neuenhof.ch,,+41564063886,5432
Bahnhof,"Hardstrasse 56, 5432 Neuenhof",,,+41564061346,5432
Berner's Restaurant,"Zürcherstrasse 82, 5432 Neuenhof",,,+41564061992,5432
Pizzeria an der Limmat,"Seestrasse 14A, 5432 Neuenhof",,http://www.pizzalimmat.ch/,+41564063333,5432
Speiserestaurant Rüsler GmbH,"Rüslerstrasse 37, 5432 Neuenhof",,,+41564062231,5432
CASA COLONIAL Bar & AVO Lounge,"Webermühle 10, 5432 Neuenhof",,,+41564060444,5432
Landhaus,"Zürcherstrasse 128A, 5432 Neuenhof",,,+41564062937,5432
