name,address,email,website,phone,postalCode
Hotel Müller,"Via Maistra 202, 7504 Pontresina",info@hotel-mueller.ch,http://www.hotel-mueller.ch/,+41818393000,7504
Hotel Albris,"Via Maistra 228, 7504 Pontresina",hotel@albris.ch,http://www.albris.ch/,+41818388040,7504
Locanda,"Via Maistra 207, 7504 Pontresina",,,+41818388686,7504
Gletscher-Hotel Morteratsch,"Morteratsch 4, 7504 Pontresina",mail@morteratsch.ch,http://www.morteratsch.ch/,+41818426313,7504
Gianottis Engadiner Zuckerbäckerei GmbH,"Via Maistra 140, 7504 Pontresina",,https://www.gianottis.ch/,+41818427090,7504
Camping Morteratsch,"Plauns 14, 7504 Pontresina",mail@camping-morteratsch.ch,https://www.camping-morteratsch.ch/,+41818426285,7504
Hotel Roseg Gletscher,"Via Val Roseg, 7504 Pontresina",info@roseg-gletscher.ch,http://www.roseg-gletscher.ch/,+41818426445,7504
Colani-Stübli,"Via Maistra 219, 7504 Pontresina",,,+41818393626,7504
La Stüva,"Via Maistra 215, 7504 Pontresina",,,+41818393636,7504
Restaurant Gondolezza,"Via Maistra 219, 7504 Pontresina",,,+41818393626,7504
Sportstübli,"Via Maistra 145, 7504 Pontresina",,,+41818389499,7504
Berghaus Diavolezza,7504 Pontresina,berghaus@diavolezza.ch,,+41818393900,7504
Bergrestaurant Lagalb,"Via Maistra 214, 7504 Pontresina",,,+41818426182,7504
Restaurant Talstation Languard,"Via Cruscheda 21, 7504 Pontresina",talstation@pontresina-sports.ch,,+41818426660,7504
Restaurant Au Premier,"Via Maistra 175, 7504 Pontresina",hotel@schweizerhofpontresina.ch,,+41818393434,7504
Restaurant Berninahaus,"Bernina Suot 3, 7504 Pontresina",info@berninahaus.ch,,+41818426200,7504
Restaurant Deco,"Via Maistra 175, 7504 Pontresina",hotel@schweizerhofpontresina.ch,,+41818426500,7504
Restaurant Sportpavillon,"Via Maistra 62, 7504 Pontresina",eat@giardin.ch,,+41818428888,7504
Giardin Restaurant & Bar,"Via Maistra 62, 7504 Pontresina",,,+41818428888,7504
Restaurant Alp Languard,7504 Pontresina,,,+41797197810,7504
Restaurant Sporthütta,"Via Maistra 145, 7504 Pontresina",info@sporthotel.ch,,+41818389400,7504
Restaurant Station,"Cuntschett 2, 7504 Pontresina",,,+41818388000,7504
Restaurant Unterer Schafberg,"Schafberg, 7504 Pontresina",selinaniggli@bluewin.ch,,+41797930680,7504
Bäckerei und Konditorei Kochendörfer,"Via Maistra 228, 7504 Pontresina",,https://www.albris.ch/baeckerei-konditorei,+41818388040,7504
Grond Café,"Via Da Mulin 28, 7504 Pontresina",info@grond-engadin.ch,http://www.grond-engadin.ch/,+41818388030,7504
Hotel Palü,"Via da Bernina 17, 7504 Pontresina",info@palue.ch,,+41818389595,7504
Le Pavillon,"Via Maistra 130, 7504 Pontresina",info@kronenhof.com,,+41818303030,7504
Pitschna Scena,"Via da la Staziun 2, 7504 Pontresina",,,+41818394000,7504
Belle Epoque,"Via da la Staziun 2, 7504 Pontresina",info@saratz.ch,,+41818394000,7504
Bergrestaurant Alp Languard,"Languard 3, 7504 Pontresina",info@sporthotel.ch,,+41818389400,7504
Bovalhütte SAC,"Chamanna da Boval 1, 7504 Pontresina",,,+41818426403,7504
Butietta,"Via Maistra 193, 7504 Pontresina",,,,7504
Engadinerhof,"Via Maistra 203, 7504 Pontresina",info@engadinerhof.com,,+41818393333,7504
Hotel Saratz AG,"Via da la Staziun 2, 7504 Pontresina",info@saratz.ch,,+41818394000,7504
Il Caravaggio,"Via Maistra 175, 7504 Pontresina",il_caravaggio@gmx.ch,,+41818345346,7504
Jugendstil,"Via da la Staziun 2, 7504 Pontresina",info@saratz.ch,,+41818394000,7504
Munt da la Bes-cha Restorant,"Unterer Schafberg, 7504 Pontresina",,,+41792538380,7504
Speisesaal für Halbpension,"Via Maistra 157, 7504 Pontresina",,,+41818389800,7504
ROSATSCH,"Via Maistra 157, 7504 Pontresina",info@hotel-rosatsch.ch,,+41818389800,7504
Station,"Cuntschett 2, 7504 Pontresina",stay@station-pontresina.ch,,+41818388000,7504
