name,address,email,website,phone,postalCode
Nico'Snack,"Avenue de la Gare 8, 2114 Fleurier",nico.snack.mail@gmail.com,https://nicosnack.ch/,+41328614200,2114
Bach et Buck - Fleurier,"Rue de la Place-d'Armes 6, 2114 Fleurier",bachbuck.fleurier@bluewin.ch,http://www.bachetbuck.ch/,+41328601035,2114
Café Restaurant Les Arcades,"Rue du Grenier 11, 2114 Fleurier",,,+41328612008,2114
Pub L'Irlandais Sàrl,"Rue de l'Industrie 6, 2114 Fleurier",,,+41328601260,2114
Restaurant le National,"Rue du Régional 9, 2114 Fleurier",,,+41328601087,2114
Salt & Pepper - Bar Restaurant,"Rue du Patinage 1A, 2114 Fleurier",info@saltpepper.ch,,+41328601444,2114
Restaurant Renata Pecollaj Toma,"Rue de la Place-d'Armes 7, 2114 Fleurier",,,+41786743428,2114
Chez Anna' S,"Avenue de la Gare 6B, 2114 Fleurier",cortesan11@hotmail.com,,+41328611036,2114
13eme Avenue,"Avenue de la Gare 13, 2114 Fleurier",,,+41327310281,2114
Back & Buck,"Rue de la Place-d'Armes 6, 2114 Fleurier",,,+41328601035,2114
