name,address,email,website,phone,postalCode
Freischütz,"Marktgasse 51, 9500 Wil SG",info@vinothek-wil.ch,http://www.vinothek-wil.ch/,+41719111756,9500
Restaurant Hof zu Wil,"Marktgasse 88, 9500 Wil SG",,http://www.hofzuwil.ch/,+41719138700,9500
Restaurant Rebstock Wil,"Toggenburgerstrasse 54, 9500 Wil SG",info@rebstockwil.ch,http://www.rebstockwil.ch/,+41715650107,9500
BUONGIORNO,"Untere Bahnhofstrasse 11, 9500 Wil SG",buongiorno@sunrise.ch,,+41715589181,9500
China Restaurant Hongkong,"Kirchgasse 18, 9500 Wil SG",,http://www.china-restaurant-hongkong-wil.ch/,+41719118165,9500
Restaurant Barcelona Central,"Tonhallestrasse 24, 9500 Wil SG",,http://www.barcelona-central.ch/,+41719990397,9500
focacceria wil ag,"Bahnhofplatz 6, 9500 Wil SG",,http://www.focacceria-wil.ch/home.htm,+41719115151,9500
El Pincho zum wilden Mann,"Marktgasse 35, 9500 Wil SG",nullkommanix.gastro@gmail.com,http://www.elpincho.ch/,+41719111033,9500
Rössli Gasthaus,"Toggenburgerstrasse 59, 9500 Wil SG",info@roessli-wil.ch,http://www.roessli-wil.ch/,+41719139750,9500
Capo's Burger House,"Poststrasse 4, 9500 Wil SG",,,+41719990218,9500
Confiserie Hirschy AG,"Obere Bahnhofstrasse 25, 9500 Wil SG",info@hirschy.ch,,+41719138800,9500
Restaurant Café Toggistübli,"Toggenburgerstrasse 69, 9500 Wil SG",toggistuebli@thurweb.ch,,+41715657160,9500
Schiff,"Mattstrasse 4, 9500 Wil SG",,https://restaurant-schiff.business.site/,+41719111219,9500
Stammbaum,"Toggenburgerstrasse 9, 9500 Wil SG",,,+41719110431,9500
swan21 Stadtrestaurant,"Obere Bahnhofstrasse 21, 9500 Wil SG",,,+41719130510,9500
Gino's Kunstcafé,"Marktgasse 43, 9500 Wil SG",ginoskunstcafe@gmx.ch,,+41719100088,9500
Kafi Peter,"Lerchenfeldstrasse 3, 9500 Wil SG",,,+41719148818,9500
Eggä12,"Weststrasse 12, 9500 Wil SG",,,+41719101466,9500
El Burro Wil GmbH,"Bronschhoferstrasse 2, 9500 Wil SG",,,+41719147500,9500
Gemsli,"Wilenstrasse 30, 9500 Wil SG",,,+41719233090,9500
Hartz,"Marktgasse 65, 9500 Wil SG",,,+41719110342,9500
Neu-Toggenburg,"Bronschhoferstrasse 7, 9500 Wil SG",,,+41719112588,9500
Restaurant L'olivier (Adler),"Grabenstrasse 35, 9500 Wil SG",,,+41719505858,9500
Schmid Grill,"Obere Bahnhofstrasse 43, 9500 Wil SG",,,+41719113250,9500
Trinkstube zum Hartz,"Marktgasse 65, 9500 Wil SG",,,+41719110342,9500
Typisch Thai,"Wilenstrasse 31, 9500 Wil SG",,,+41719232134,9500
China Wok GmbH,"Hörnlistrasse 11, 9500 Wil SG",,,+41719200909,9500
Hotel-Restaurant UNO GmbH,"Postfach, 9500 Wil SG",info@hotel-uno.ch,,+41715112010,9500
Restaurant Wiler Wald,"St. Gallerstrasse 77, 9500 Wil SG",info@wilerwald.ch,,+41719122505,9500
Restaurant zum Storchen,"Kirchgasse 33, 9500 Wil SG",info@storchen-wil.ch,,+41719773333,9500
McDonald's Restaurant,"Toggenburgerstrasse 154, 9500 Wil SG",,,+41719253501,9500
Migros Restaurant Wil,"Obere Bahnhofstrasse 5, 9500 Wil SG",,,+41587127360,9500
Restaurant Lindenhof,"Toggenburgerstrasse 107, 9500 Wil SG",restaurant@lindenhofwil.ch,,+41719252000,9500
Restaurant Lindenhof Will,"Lindenhofstrasse 23, 9500 Wil SG",,,,9500
Restaurant Tiger,"Grabenstrasse 21, 9500 Wil SG",tiger_wil@hotmail.ch,,+41719102353,9500
Coop,"Obere Bahnhofstrasse 39, 9500 Wil SG",,,+41719138550,9500
dieci Pizza Kurier Wil,"Hubstrasse 66, 9500 Wil SG",,http://www.pizzakurier.ch/,+41719124141,9500
Laghetto,"Weierstrasse 10, 9500 Wil SG",info@laghetto.ch,,+41719101919,9500
Art's,"Obere Bahnhofstrasse 53, 9500 Wil SG",,,+41719114011,9500
Cafè Bar La Moka,"Marktgasse 12, 9500 Wil SG",,,+41715520025,9500
SchwanenGrill,"Obere Bahnhofstrasse 21, 9500 Wil SG",,,+41719130510,9500
Bollywood,"Untere Bahnhofstrasse 18, 9500 Wil SG",indianbollywoodcafe@gmail.com,,+41719112806,9500
Falkenburg,"Kirchgasse 43, 9500 Wil SG",genuss@falkenburg-wil.ch,,+41719110462,9500
Al Basha,"St. Peterstrasse 1, 9500 Wil SG",,,+41763370016,9500
Aqua Lounge,"Säntisstrasse 2a, 9500 Wil SG",,,+41715652893,9500
Bar Lo Stivale,"Poststrasse 4A, 9500 Wil SG",,,+41719101902,9500
Bisegger Thomas,"Konstanzerstrasse 14, 9500 Wil SG",,,+41719110513,9500
BP Tankstellen-Shop,"St. Gallerstrasse 75A, 9500 Wil SG",,,+41719119377,9500
Brezelkönig AG,"Obere Bahnhofstrasse 2, 9500 Wil SG",,,+41719990432,9500
Calypso,"Bahnhofplatz 1, 9500 Wil SG",,,,9500
Intermezzo 9500,"Obere Bahnhofstrasse 15, 9500 Wil SG",info@intermezzo9500.ch,,+41719990721,9500
La Primavera,"Toggenburgerstrasse 107, 9500 Wil SG",info@laprimavera.ch,,+41715710838,9500
La Sila,"St. Gallerstrasse 70a, 9500 Wil SG",,,+41719121188,9500
Panetarium AG,"Bahnhofplatz 3, 9500 Wil SG",info@panetarium.ch,,+41719116591,9500
Piccola,"Obere Bahnhofstrasse 15, 9500 Wil SG",,,+41719102377,9500
Pizza Pasta Subito,"Tonhallestrasse 41, 9500 Wil SG",,,+41715588191,9500
POSTINO,"Lerchenfeldstrasse 10, 9500 Wil SG",,,+41797889272,9500
Sein Lounge,"Säntisstrasse 2, 9500 Wil SG",info@sein-lounge.ch,,+41719101090,9500
Shanghai -Pavillon,"Säntisstrasse 2, 9500 Wil SG",,,+41719112828,9500
Standorte,"Obere Bahnhofstrasse 15, 9500 Wil SG",wil@baeckerei-kuhn.ch,,,9500
