name,address,email,website,phone,postalCode
SeeHotel & Restaurant Seehof GmbH,"Bahnhofstrasse 1, 8716 Schmerikon",info@seehofschmerikon.ch,http://www.seehofschmerikon.ch/,+41552821633,8716
Strandhotel Schmerikon,"Aabachstrasse 8, 8716 Schmerikon",info@strand-hotel.ch,http://www.strand-hotel.ch/,+41552825600,8716
Bad am See,"Rösslihaab 1A, 8716 Schmerikon",p.rieter@bluewin.ch,,+41552821172,8716
Restaurant Pier 8716,"Seestrasse 1, 8716 Schmerikon",info@pier8716.ch,http://www.pier8716.ch/,+41552921000,8716
Pizzeria Krone,"Hauptstrasse 21, 8716 Schmerikon",info@tricolor.pizza,http://www.tricolore-krone.ch/,+41552121515,8716
Obergass Pizzeria,"Sennhüttenstrasse 57, 8716 Schmerikon",,,+41552823502,8716
Terra Cotta,"Hauptstrasse 27, 8716 Schmerikon",,,+41552824470,8716
Castello Pizza Schmerikon,"Hauptstrasse 8, 8716 Schmerikon",info@castellopizza-schmerikon.ch,,+41552825858,8716
Bäckerei- Conditorei Confiserie Tschirky,"Hauptstrasse 15, 8716 Schmerikon",info@baeckerei-tschirky.ch,,+41552863030,8716
Philok Thai,"Allmeindstrasse 22, 8716 Schmerikon",,,+41787564406,8716
