name,address,email,website,phone,postalCode
Restaurant Alpenzeiger,"Kirchbühlstrasse 6, 5630 Muri AG",info@bellavista-muri.ch,http://www.bellavista-muri.ch/,+41566641287,5628
Restaurant Tomate Muri,"Bahnhofstrasse 4, 5630 Muri AG",,https://www.restaurant-tomate-muri-muri.ch/?k1111=k1111&gclid=Cj0KCQiA962BBhCzARIsAIpWEL34xtW1ydz0xojYc9aS7i_j9p69Bk4aUwwE7YQhx8_4yxzRsA_jSpoaAvQpEALw_wcB&gclsrc=aw.ds,+41566649191,5628
Rütli,"Vorderweystrasse 15, 5630 Muri AG",,http://www.ruetli-muri.ch/,+41566641376,5628
"Reussbrücke, s'ewig Liecht","Werd 24, 8919 Rottenschwil",,,+41566341120,5628
Frohsinn AG,"Luzernerstrasse 53, 5630 Muri AG",,,+41566641165,5628
Restaurant Reussbrücke,"Muristrasse 32, 8913 Ottenbach",,,+41447601161,5628
Hotel Restaurant Engel,"Luzernerstrasse 58, 5630 Muri AG",,,+41566644277,5628
Restaurant Ewigliechtli,8919 Rottenschwil,ewigliechtli@bluewin.ch,,+41566341120,5628
Restaurant Sonne,"Staldenstrasse 5, 8916 Jonen",,,+41566344343,5628
Coop,"Seetalstrasse 1, 5630 Muri AG",,,+41566757215,5628
Multi Pizza Kurier GmbH,"Luzernerstrasse 1, 5630 Muri AG",,,+41566649000,5628
Halle5,"Luzernerstrasse 15E, 5630 Muri AG",halle5@thommen-gastro.ch,,+41566755335,5628
Ristorante Pizzeria Al Peperoncino,"Zürcherstrasse 21, 5630 Muri AG",info@alpeperoncinomuri.ch,,+41566648989,5628
Camping Reussbrücke,"Muristrasse 32, 8913 Ottenbach",,,+41447612022,5628
Ristorante La Rotonda,"Chriesiweg 1, 8916 Jonen",info@ristorante-larotonda.ch,,+41566401017,5628
Fischer J. u. A. (-Gerber),"Luzernerstrasse 53, 5630 Muri AG",,,+41566641165,5628
Pflegimuri,"Nordklosterrain 1, 5630 Muri AG",info@pflegimuri.ch,http://www.pflegimuri.ch/,+41566759200,5628
