name,address,email,website,phone,postalCode
Jordan,"Jordanstrasse 12, 6060 Sarnen",info@restaurant-jordan.ch,http://www.restaurant-jordan.ch/,+41416605129,6060
Obwaldnerhof,"Brünigstrasse 151, 6060 Sarnen",info@obwaldnerhof.ch,https://www.local.ch/en/q/6060/restaurant?rid=2bjC&slot=tel&page=1,+41416601817,6060
Peterhof,"Bergstrasse 2A, 6060 Sarnen",,,+41416601238,6060
Restaurant PAPPALAPPA,"Jordanstrasse 1, 6060 Sarnen",info@pappalappa.ch,,+41416601212,6060
AIOLA,"Brünigstrasse 158, 6060 Sarnen",,,+41416601515,6060
Mensa Kantonsschule Obwalden,"Rütistrasse 5, 6060 Sarnen",,,+41416600081,6060
Metzgern,"Dorfplatz 5, 6060 Sarnen",,,+41416601124,6060
Pizzeria DA MARIO,"Bahnhofplatz 1, 6060 Sarnen",,,+41416608020,6060
Q - Die Beiz,"Lindenhof 2, 6060 Sarnen",,,+41416621515,6060
Restaurant Seefeld,"Seestrasse 20, 6060 Sarnen",restaurant@seefeldpark.ch,,+41416665711,6060
Schärme Restaurant,"Am Schärme 1, 6060 Sarnen",,,+41416661031,6060
zur Linde,"Lindenstrasse 10, 6060 Sarnen",,,+41416604355,6060
La Novità Caffè Restaurant Piz,"Bahnhofplatz 5, 6060 Sarnen",la-novita@hotmail.com,,+41416601204,6060
Restaurant Gschaffig,"Milchstrasse 2, 6060 Sarnen",zmittag@cafegschaffig.ch,,+41416208989,6060
Migros Restaurant Sarnen-Center,"Nelkenstrasse 5, 6060 Sarnen",,,+41416665335,6060
Coop,"Marktstrasse 32, 6060 Sarnen",,,+41416628270,6060
Muffis Nachtrestaurant,"Jordanstrasse 1, 6060 Sarnen",info@pappalappa.ch,,+41416604204,6060
Hotel Krone Sarnen,"Brünigstrasse 130, 6060 Sarnen",,,+41416660909,6060
Pizzeria Gjordano,"Jordanstrasse 12, 6060 Sarnen",info@restaurant-jordan.ch,,+41416605129,6060
Pizzeria Molini,"Bahnhofplatz 4, 6060 Sarnen",molini.sarnen@hotmail.com,,+41416621600,6060
Aateigi,"Brünigstrasse 142A, 6060 Sarnen",,,+41416624838,6060
Au Grand Saint Nicolas,"Chaussee de Fleurus 34, 6060 Gilly",,,,6060
BECKaway,"Poststrasse 5, 6060 Sarnen",,,+41416622700,6060
Gelato Naturale,"Landenbergstrasse 2, 6060 Sarnen",info@gelato-naturale.ch,,+41784011214,6060
Honey Qin,"Bahnhofplatz 1, 6060 Sarnen",mei@honeyqin.ch,,+41416600577,6060
Mühle Sarnen Die Gaststube,"Giglenstrasse 2, 6060 Sarnen",info@muehlesarnen.ch,,+41416611231,6060
Camping Seefeld,"Seestrasse 20, 6060 Sarnen",welcome@seefeldpark.ch,,+41416665788,6060
Erlebnisbad Seefeld,"Seestrasse 20, 6060 Sarnen",welcome@seefeldpark.ch,,+41416665788,6060
Kantonsspital Obwalden,"Brünigstrasse 181, 6060 Sarnen",,http://www.ksow.ch/,+41416664422,6060
