name,address,email,website,phone,postalCode
Alters- und Gesundheitszentren Küsnacht,"Tägermoosstrasse 27, 8700 Küsnacht ZH",taegerhalde@kuesnacht.ch,http://www.taegerhalde.ch/,+41449137111,8700
FINIFINI TRATTORIAITALIANA,"Untere Wiltisgasse 20, 8700 Küsnacht ZH",info@finifini.com,http://www.finifini.com/,+41449104855,8700
Romantik Seehotel Sonne,"Seestrasse 120, 8700 Küsnacht ZH",home@sonne.ch,http://www.sonne.ch/,+41449141818,8700
Restaurant Falken,"Dorfstrasse 22, 8700 Küsnacht ZH",info@falken-kuesnacht.ch,http://www.falken-kuesnacht.ch/,+41449106688,8700
Restaurant zum Weinberg,"Alte Landstrasse 148, 8700 Küsnacht ZH",info@zumweinberg.ch,http://www.zumweinberg.ch/,+41449100956,8700
Restaurant Bethesda Park,"Rietstrasse 25, 8700 Küsnacht ZH",,,+41449132111,8700
RICO'S,"Seestrasse 160, 8700 Küsnacht ZH",,,+41449100715,8700
Rosa dei Venti Ristorante / Pizzeria,"Bahnhofstrasse 2, 8700 Küsnacht ZH",,,+41447520893,8700
Schweizerhof,"Florastrasse 22, 8700 Küsnacht ZH",,,+41449100315,8700
Lynn's Thai Shop & Take Away,"Seestrasse 155, 8700 Küsnacht ZH",kontakt@lynns-thai.ch,https://lynns-thai.ch/,+41449100605,8700
Restaurant Dörfli Küsnacht,"Allmendstrasse 4, 8700 Küsnacht ZH",info@doerfli-kuesnacht.com,,+41438178563,8700
Restaurant Don Peter,"Zumikerstrasse 80, 8700 Küsnacht ZH",info@tc-itschnach.ch,,+41765619889,8700
Restaurant Steinburg,"Seestrasse 110, 8700 Küsnacht ZH",info@seerestaurant-steinburg.ch,,+41449100638,8700
Da Pasquale,"Freihofstrasse 20, 8700 Küsnacht ZH",pizzadapasquale@gmail.com,http://www.da-pasquale-kuesnacht.ch/,+41449105500,8700
dieci Pizza Kurier Küsnacht ZH,"Seestrasse 55, 8700 Küsnacht ZH",,http://www.pizzakurier.ch/,+41449133550,8700
Fähnlibrunnen,"Seestrasse 105, 8700 Küsnacht ZH",,,+41449100700,8700
Gasthof Ochsen,"Dorfstrasse 25, 8700 Küsnacht ZH",info@kuesnacht-ochsen.ch,,+41449109294,8700
Chez Crettol,"Florastrasse 22, 8700 Küsnacht ZH",,,+41449100315,8700
Gaststuben - Sonne Romantik Seehotel,"Seestrasse 120, 8700 Küsnacht ZH",,,+41449141818,8700
Indigo,"Seestrasse 39, 8700 Küsnacht ZH",,,+41449913240,8700
Moreira Gourmethouse AG,"Oberwachtstrasse 2, 8700 Küsnacht ZH",,,+41432668500,8700
Pip Squeak Radelfinger,"Dorfstrasse 13, 8700 Küsnacht ZH",,,+41438178080,8700
Sonnengalerie - Sonne Romantik Seehotel,"Seestrasse 120, 8700 Küsnacht ZH",,,+41449141818,8700
Art Conservation Thomas Becker,"Zürichstrasse 81, 8700 Küsnacht ZH",kunst@artconservation.ch,http://www.artconservation.ch/,+41449110971,8700
Strandbad Küsnacht,"Seestrasse 246, 8700 Küsnacht ZH",,,+41449100378,8700
Becker Thomas,"Zürichstrasse 81, 8700 Küsnacht ZH",kunst@artconservation.ch,,+41449110971,8700
Becker Thomas,"Zürichstrasse 121c, 8700 Küsnacht ZH",,,+41444513171,8700
