name,address,email,website,phone,postalCode
Rössli,"Kugelgasse 45, 9444 Diepoldsau",,http://www.roessli-diepoldsau.ch/,+41717331163,9444
Kafi K,"Vordere Kirchstrasse 6, 9444 Diepoldsau",office@kafi-k.ch,,+41715991664,9444
Arlberg,"Hohenemserstrasse 67, 9444 Diepoldsau",,,+41717331131,9444
Café Pic,"Hohenemserstrasse 47, 9444 Diepoldsau",,,+41717333298,9444
Restaurant Kebap House,"Hintere Kirchstrasse 17, 9444 Diepoldsau",,,+41715992425,9444
Bäckerei Dörig GmbH,"Oberdorfstrasse 2, 9444 Diepoldsau",info@beckdoerig.ch,http://www.beckdoerig.ch/,+41717331149,9444
Landgasthof Schiffli,"Tramstrasse 212, 9444 Diepoldsau",info@schiffli-diepoldsau.ch,,+41717331158,9444
Pasquale,"Schäfliweg 2, 9444 Diepoldsau",,,+41717331534,9444
Trattoria il Sole GmbH,"Hintere Kirchstrasse 2, 9444 Diepoldsau",,,+41717300886,9444
Tennis + Squash-Center Diepoldsau,"Heimstrasse 14, 9444 Diepoldsau",,,+41717331173,9444
