name,address,email,website,phone,postalCode
Ristorante Pensione Agra,"Piazza San Tommaso 1, 6927 Agra",pensione.agra@sunrise.ch,,+41919941371,6919
Grotto Posmonte,"Via Posmonte 9, 6927 Agra",,https://www.grottoposmonte.ch/,+41919941111,6919
Debarcadero Osteria Ristorante,"Piazza Lago 13, 6987 Caslano",,,+41916066566,6919
Osteria alla Foce,"Via Bosconi 16, 6983 Magliaso",,,+41916064659,6919
GROTTO FLORA,6927 Agra,,,+41919941567,6919
Grotto Sassalto,"Via Stremadone 65, 6987 Caslano",,,+41916009094,6919
Osteria Battello ristorante con alloggio,"Piazza Lago 3, 6987 Caslano",,,+41916061650,6919
Osteria Eden,"Via Stremadone 20, 6987 Caslano",,,+41916065930,6919
Resort Collina d'Oro,"Via Roncone 22, 6927 Agra",info@resortcollinadoro.com,,+41916411111,6919
Ristorante San Gottardo,"Via Mattorino 27, 6927 Agra",fabiop997@vodafone.it,,+41919932836,6919
