name,address,email,website,phone,postalCode
Pasticceria Nespoli,"Via Emilio Bossi 30, 6830 Chiasso",pasticcerianespoli.ch@gmail.com,https://www.pasticcerianespoli.ch/,+41916826658,6830
Cerutti,"Corso San Gottardo 33, 6830 Chiasso",,,+41916821375,6830
Ristorante Indipendenza,"Via Emilio Bossi 2, 6830 Chiasso",,,+41916830404,6830
Silver Café,"Via Carlo Pasta 2, 6830 Chiasso",silvercafe@bluewin.ch,,+41916826425,6830
Snack Bar Sosta,"Via Soldini 38, 6830 Chiasso",SnackBarSosta@gmail.com,,+41215584919,6830
Osteria Miky,"Via Luigi Lavizzari 3, 6830 Chiasso",,,+41916823168,6830
Mili,"Piazza Col. Costantino Bernasconi 5, 6830 Chiasso",ristal@sunrise.ch,,+41916900995,6830
Al Mancava Wine Bar,"Viale Alessandro Volta 3, 6830 Chiasso",,,+41916823140,6830
Bar Chiasso,"Corso San Gottardo 54, 6830 Chiasso",,,+41916824814,6830
Clay,"Viale Avv. Carlo Stoppa 1, 6830 Chiasso",,,+41916824295,6830
Giardinetto,"Viale Alessandro Volta 12, 6830 Chiasso",,,+41916826798,6830
L'Uliatt,"Via Dei Fontana da Sagno 3, 6830 Chiasso",,,+41916827057,6830
Manhattan,"Via Livio 4, 6830 Chiasso",,,+41916831575,6830
Ristorante Carlino,"Via V. Vela 5, 6830 Chiasso",,,+41916826828,6830
Alchimia Restaurant & Lounge,"Via Livio 20, 6830 Chiasso",reservation@alchimiarestaurant.com,,+41912103405,6830
Mövenpick Restaurant Chiasso,"Piazza Indipendenza 1, 6830 Chiasso",albergo.touring@marche-int.com,,+41916825331,6830
Tertianum Comacini,"Via degli Albrici, 6830 Chiasso",comacini@tertianum.ch,https://www.tertianum.ch/it/unternehmen/wachstum/comacini-chiasso,+41916012424,6830
Archana Sharma,"Corso San Gottardo 3, 6830 Chiasso",,,+41916830588,6830
Grotto Linet,"Via Sottopenz 31, 6830 Chiasso",info@grottolinet.ch,,+41916830874,6830
B Seven Snack Bar & Lounge,"Corso San Gottardo 69, 6830 Chiasso",,,+41912251405,6830
Bar Moka Efti,"Piazza Boffalora 2, 6830 Chiasso",,,+41916832702,6830
Benvenuti al food Sagl,"Corso San Gottardo 48, 6830 Chiasso",,,+41916820962,6830
Binario 07,"Viale Romeo Manzoni 1, 6830 Chiasso",,,+41916822184,6830
City Bar,"Corso San Gottardo 25, 6830 Chiasso",,,+41916828494,6830
Gelateria Fuori dal Comune,"Piazza Col. Costantino Bernasconi 8, 6830 Chiasso",,,,6830
Istanbul Kebab,"Corso San Gottardo 17, 6830 Chiasso",,,+41916822328,6830
Museo Del Dolce & Salato,"Vicolo dei Chiesa 1, 6830 Chiasso",,,+41912244818,6830
Osteria Micky,"Via Luigi Lavizzari 3, 6830 Chiasso",,,,6830
Osteria Stand,"Via Stand 18, 6830 Chiasso",osteriastand@gmail.com,,+41764256071,6830
OttoStar,"Via Maestri Comacini 4, 6830 Chiasso",info@ottostar.ch,,+41762017565,6830
Pizzastop,"Corso San Gottardo 147, 6830 Chiasso",,,+41796646558,6830
Pizzera Vesuvio,"Corso San Gottardo 147, 6830 Chiasso",,,+41916828264,6830
Snack Bar Dogana Sagl,"Via Brogeda 3, 6830 Chiasso",,,+41916833232,6830
Snack Bar Faloppia,"Viale Alessandro Volta 2, 6830 Chiasso",,,+41912245279,6830
Trattoria Bahnhof,"Via Giuseppe Motta 2, 6830 Chiasso",info@bahnhofhaus.com,,+41916839050,6830
Why Not!,"Via Giuseppe Motta 4, 6830 Chiasso",whynot1ch@gmail.com,,+41791560400,6830
