name,address,email,website,phone,postalCode
Restaurant Sinfonie,"Schlossstrasse 34, 3098 Köniz",info@restaurant-sinfonie.ch,http://www.restaurant-sinfonie.ch/,+41319784660,3098
Mein Küchenchef GmbH / FOODOO,"Landorfstrasse 7, 3098 Köniz",,http://www.mein-kuechenchef.ch/,+41313186666,3098
Artasia,"Schwarzenburgstrasse 229, 3098 Köniz",info@artasia.ch,,+41319719676,3098
Restaurant Brunnenhof,"Landorfstrasse 29, 3098 Köniz",,,+41319715344,3098
Restaurant Sternen,"Schwarzenburgstrasse 279, 3098 Köniz",info@sternen-koeniz.ch,,+41319781414,3098
McDonald's Restaurant,"Könizstrasse 294, 3098 Köniz",,,+41319740325,3098
Restaurant zum Schloss,"Muhlernstrasse 9, 3098 Köniz",,,+41319724848,3098
zur Traube,"Schwarzenburgstrasse 285, 3098 Köniz",,,+41319710212,3098
Migros Restaurant Köniz,"Bläuacker 10, 3098 Köniz",,,+41585675803,3098
Restaurant Dörfli,"Dörfliweg 8, 3098 Schliern b. Köniz",,,+41319719990,3098
Restaurant Schützenstube Platten,"Plattenweg 62, 3098 Schliern b. Köniz",,,+41319719241,3098
Tuy's Thai Restaurant S. Limbach,"Schwarzenburgstrasse 252, 3098 Köniz",,,+41319726300,3098
Coop,"Stapfenstrasse 5, 3098 Köniz",,,+41319781030,3098
Bistro Scherz,"Bläuacker 4, 3098 Köniz",info@bistro-scherz.ch,,+41319782000,3098
Indian Kitchen,"Landorfstrasse 31, 3098 Köniz",,,+41315361909,3098
