name,address,email,website,phone,postalCode
Weedoo,"Via Golena 1, 6512 Giubiasco",weedoo.bzona@gmail.com,http://www.weedoo.it/,+41912244222,6512
Ristorante Millefiori,"Viale Stazione 7, 6512 Giubiasco",info@millefioriristorante.ch,https://www.millefioriristorante.ch/,+41918576565,6512
Hotel e Ristorante La Tureta,"Piazza Grande 43, 6512 Giubiasco",hotel@latureta.ch,http://www.latureta.ch/,+41918574040,6512
San Giobbe,"Via San Giobbe 6a, 6512 Giubiasco",,,+41918572972,6512
Osteria degli Amici,"Piazza Grande 49, 6512 Giubiasco",,,+41918578523,6512
Grotto Torcett dal 1868,"Via Monte Tabor 11, 6512 Giubiasco",grottotorcett@hotmail.com,http://igrot.ch/sopraceneri/sopraceneri/grotto-torcett,+41918573757,6512
Cacciatori,"Viale C. Olgiati 2, 6512 Giubiasco",,,+41918574118,6512
Caffè Locarno,"Viale C. Olgiati 20A, 6512 Giubiasco",,,+41918575580,6512
GastroTicino,"Via Ferriere 10, 6512 Giubiasco",,,+41918579343,6512
Sole,"Via Bellinzona 5, 6512 Giubiasco",info@ristorantesole.ch,http://www.ilsole.ch/,+41918571477,6512
Bar Ideal,"Via Linoleum 6, 6512 Giubiasco",,,+41918570992,6512
Osteria Rusca,"Via Ravecchia 8, 6512 Giubiasco",,,+41918571892,6512
Ristorante Camoghè,"Viale Stazione 11, 6512 Giubiasco",,,+41918402225,6512
Ristorante del Moro,"Largo Libero Olgiati 67, 6512 Giubiasco",,,+41918572436,6512
Stella,"Viale A. Sartori 1, 6512 Giubiasco",,,+41918573336,6512
Mc Joe,"Viale Stazione 11, 6512 Giubiasco",,http://www.mcjoecity.ch/,+41918578877,6512
Pizzarella,"Piazza Grande 51, 6512 Giubiasco",giubiasco@pizzarella.ch,,+41918577878,6512
Ciccio Passami il Gelato,"Piazza Grande, 6512 Giubiasco",,,+41793281881,6512
Dolce Idea Sagl,"Viale Stazione 6, 6512 Giubiasco",info@dolceidea.net,,+41918577727,6512
La Taverna,"Via Monte Ceneri 17, 6512 Giubiasco",,,+41918402929,6512
