name,address,email,website,phone,postalCode
Restaurant Piazzetta MMM Zentrum Oberland Thun-Süd,"Talackerstrasse 62, 3604 Thun",,http://www.zentrumoberland.ch/,+41333366652,3633
Restaurant Schärmehof,"Von May-Strasse 43, 3604 Thun",,,+41333348292,3633
Restaurant Kreuz,"Allmendingenstrasse 6, 3608 Thun",info@kreuz-allmendingen.ch,http://www.kreuz-allmendingen.ch/,+41333368060,3633
Cavallino,"C. F. L.-Lohner-Strasse 55, 3645 Gwatt (Thun)",,,+41333360055,3633
Stockhorn,"Stockentalstrasse 12, 3632 Niederstocken",,,+41333411239,3633
Gaststube im Tempel,"Tempelstrasse 20, 3608 Thun",,http://www.gaststubeimtempel.ch/,+41333350510,3633
Restaurant Bären,"Dorfstrasse 2, 3634 Thierachern",,,+41333453268,3633
"Efendis Restaurant, Bar, Take Away","Talackerstrasse 55A, 3604 Thun",ycerker@hotmail.com,,+41333363755,3633
Bistro Höfenträff,"Stockhornstrasse 6, 3631 Höfen b. Thun",,,+41333411303,3633
"Cafe-Bar am Bächli, Nathalie Corchia","Schwandstrasse 2, 3634 Thierachern",,,+41333452342,3633
Guntelsey,"Guntelsey 1, 3608 Thun",guntelsey@thun.ch,,+41333362023,3633
Migros Restaurant Panorama-Center,"Weststrasse 14, 3604 Thun",,,+41585672970,3633
Migros Restaurant Zentrum Oberland,"Talackerstrasse 62, 3604 Thun",,,+41585671800,3633
Restaurant Casa Iberica,"Eggplatz 2, 3634 Thierachern",tommyfenyx@gmail.com,,+41332216736,3633
Playoff Event GmbH,"Moosweg 7, 3645 Gwatt (Thun)",info@play-off.ch,http://play-off.ch/,+41333361100,3633
Hohlinden,"Hohlinden 10, 3631 Höfen b. Thun",,,+41333410101,3633
Paul Schori,"Hohlinden 10, 3631 Höfen b. Thun",,,+41794329333,3633
Stern,"Allmendingenstrasse 20, 3608 Thun",,,+41333354035,3633
Gasthaus zur Kraftquelle,"Brigitte-Annemarie Strauss, 3631 Höfen b. Thun",info@zurkraftquelle.ch,,+41333412112,3633
Gasthof Löwen,"Eggplatz 2, 3634 Thierachern",,,+41333455090,3633
