name,address,email,website,phone,postalCode
Restaurant Eulachpark Halle 710,"Barbara-Reinhart-Strasse 25, 8404 Winterthur",info@restaurant-eulachpark.ch,http://www.restaurant-eulachpark.ch/,+41522433535,8404
Gasthaus Schlosshalde,"Mörsburgstrasse 36, 8404 Stadel (Winterthur)",info@schlosshalde-winterthur.ch,http://www.schlosshalde-winterthur.ch/,+41522337878,8404
Roman,"Frauenfelderstrasse 76, 8404 Winterthur",info@cafe-roman.ch,,+41522423798,8404
SPATZ Café,"Frauenfelderstrasse 104, 8404 Winterthur",,http://www.spatz-dessert.ch/,+41522421210,8404
Bahnhöfli Oberwinterthur,"Römertorstrasse 4, 8404 Winterthur",,,+41522320032,8404
Schmiede Restaurant Oberi,"Frauenfelderstrasse 42, 8404 Winterthur",,,+41522421046,8404
"Quellenhof-Stiftung, KafiMüli","Hegifeldstrasse 6, 8404 Winterthur",kafimueli@qhs.ch,,+41522433845,8404
Gerry's Bar,"Ida-Sträuli-Strasse 95, 8404 Winterthur",,,+41522029564,8404
McDonald's Restaurant,"Grüzefeldstrasse 1, 8404 Winterthur",,,+41522382233,8404
Restaurant oh' lac,"Stadlerstrasse 164, 8404 Winterthur",,,+41522673310,8404
Restaurant Technorama,"Technoramastrasse 1, 8404 Winterthur",,,+41522440870,8404
Sonneck,"Römerstrasse 159, 8404 Winterthur",,,+41522424848,8404
Thai Garden,"Römerstrasse 173, 8404 Winterthur",,,+41522423203,8404
Tom Yam Thai Restaurant,"Frauenfelderstrasse 102, 8404 Winterthur",tom-yam-winterthur@bluewin.ch,,+41522028358,8404
Wirtschaft zur Eintracht,"Reutlingerstrasse 67, 8404 Winterthur",info@eintracht-reutlingen.ch,,+41522421540,8404
Migros Restaurant Oberwinterthur,"Guggenbühlstrasse 1, 8404 Winterthur",,,+41587128550,8404
Restaurant Argana,"Reutlingerstrasse 67, 8404 Winterthur",,,+41522421540,8404
"Restaurant Hörnli, El Khatib","Römerstrasse 68, 8404 Winterthur",,,+41522424282,8404
"Restaurant Hörnli, El Khatib","Frauenfelderstrasse 111, 8404 Winterthur",,,+41522426262,8404
Restaurant Sonnenfeld,"Rudolf-Diesel-Strasse 28, 8404 Winterthur",,,+41522320188,8404
Restaurant Stadtrain,"Römerstrasse 71, 8404 Winterthur",,,+41522460167,8404
Restaurant Werk 4,"Sulzerallee 26, 8404 Winterthur",,,+41587120290,8404
Café Augenblick,"Hohlandstrasse 1, 8404 Winterthur",,,+41794804691,8404
Pavin AG,"Industriestrasse 26, 8404 Winterthur",info@pavin.ch,,+41522353000,8404
Pizza Oberi,"Römerstrasse 181, 8404 Winterthur",info@pizzaoberi.ch,,+41522423030,8404
Römertor,"Guggenbühlstrasse 6, 8404 Winterthur",,,+41522445555,8404
Da Cristina,"Else-Züblin-Strasse 112, 8404 Winterthur",cristina@lamarchigiana.ch,,+41786454756,8404
Domino's Pizza Winterthur Grüze,"Scheideggstrasse 27A, 8404 Winterthur",marketing@dominos.ch,,,8404
Euro Pizza,"Sonnenblickstrasse 1, 8404 Winterthur",,,+41522427886,8404
Frisch & Frech Heeb Beatrice,"Else-Züblin-Strasse 75, 8404 Winterthur",,,,8404
Ida-Beiz,"Ida-Sträuli-Strasse 71, 8404 Winterthur",,,+41525482222,8404
Imbiss Aymez,"Industriestrasse 8, 8404 Winterthur",,,+41522335686,8404
Roy Kiosk Beck & Take Away,"Sulzerallee 61, 8404 Winterthur",,,+41522460467,8404
Orient Events GmbH,"Industriestrasse 8, 8404 Winterthur",info@orient-welt.ch,,+41794168782,8404
Keller Axel GmbH Gerberei,"Römerstrasse 175, 8404 Winterthur",info@lederservice.ch,http://www.polsterei-winterthur.ch/,+41522420929,8404
LederSERVICE,"Römerstrasse 175, 8404 Winterthur",info@lederservice.ch,,+41522420929,8404
Coop,"Rudolf-Diesel-Strasse 19, 8404 Winterthur",,,+41522340160,8404
Schwimmbad-Genossenschaft Oberwinterthur,"Mooswiesenweg 44, 8404 Winterthur",,,+41522423231,8404
