name,address,email,website,phone,postalCode
walliserkanne & sigis.bar grächen,"Aftermatte ll 492, 3925 Grächen",info@walliserkanne-graechen.ch,http://www.walliserkanne-graechen.ch/,+41279562591,3925
Restaurant 13 Etoiles,"Dorf 500, 3925 Grächen",,,+41794883557,3925
Restaurant Café Central,"Millegga 705, 3925 Grächen",cafecentral@bluewin.ch,,+41279561313,3925
Restaurant Träffpunkt,"Halbsucht 461, 3925 Grächen",,,+41279565150,3925
Thomas-Platter-Stube,"Chinnumatte 171, 3925 Grächen",,,+41279563347,3925
Hannig Bergrestaurant,"Hannig 783, 3925 Grächen",gastro@graechen.ch,,+41279556020,3925
Lifestyle & Spa Hotel Grächerhof,"Wildi 467, 3925 Grächen",info@graecherhof.ch,,+41279562515,3925
Aktiv Hotel-Restaurant & SPA Hannigalp,"Heimine 468, 3925 Grächen",info@hannigalp.ch,,+41279551000,3925
Restaurant Bärgji-Alp,"Bärgji 570, 3925 Grächen",mail@baergji-alp.ch,,+41279561577,3925
Restaurant Piazza,"Dorfzentrum, 3925 Grächen",info@piazza-graechen.ch,,+41279563298,3925
Restaurant Walliserkanne,"Dorfstrasse 492, 3925 Grächen",info@walliserkanne-graechen.ch,,+41279562591,3925
Restaurant Walliserstube Grächen,"Chinnumatte 172, 3925 Grächen",welcomewallisertube@gmail.com,,+41796513526,3925
Restaurant Casa Rustica,"Bargjistrasse 98 Spieli, 3925 Grächen",,,+41279563252,3925
Restaurant Kuhstall Im Hotel Walliserhof,"Dorf 1, 3925 Grächen",,,+41279561122,3925
Restaurant Walliserkanne,"Dorfstrasse 492, 3925 Grächen",,,+41279562591,3925
Restaurant zum See Pension Aaron,"Z'Seew 473, 3925 Grächen",info@zum-see.ch,,+41279561070,3925
Spunta,"Wildi 451, 3925 Grächen",spunta.grachen@gmail.com,,+41766736475,3925
Woodstock,"Dorfstrasse 492, 3925 Grächen",info@ferienhaus-allalin.ch,,+41798088890,3925
Jägerstube,3925 Grächen,,,+41279562459,3925
Kaminstubli,"Wildi 467, 3925 Grächen",info@graecherhof.ch,,+41279562515,3925
Matterhorn Valley Hannigalp,"Heimine 468, 3925 Grächen",info@hannigalp.ch,,+41279551000,3925
Rest. Le Chalet,"Dorfweg 462, 3925 Grächen",,,,3925
Weisshorn,"Spieliweida 499, 3925 Grächen",weisshorn-sven@gmx.ch,,+41279562314,3925
Elektro Sies GmbH,"Dorf 182, 3925 Grächen",sies@elektrosies.ch,http://www.elektrosies.ch/,+41279562430,3925
Sportzentrum,3925 Grächen,,,+41279556955,3925
