name,address,email,website,phone,postalCode
Camping Eggishorn,"Fieschertalstrasse 50, 3984 Fiesch",info@camping-eggishorn.ch,http://www.camping-eggishorn.ch/,+41279710316,3984
Hotel des alpes,"Furkastrasse 33, 3984 Fiesch",info@des-alpes.ch,http://www.des-alpes.ch/,+41279711506,3984
Café-Bäckerei Imwinkelried AG,"Hejistrasse 1, 3984 Fiesch",info@baeckerei-imwinkelried.ch,https://www.facebook.com/baeckereiimwinkelried,+41279712122,3984
Hotel Alpenblick,"Zer Flie 2, 3984 Fieschertal",info@hotelalpenblick.ch,http://www.hotelalpenblick.ch/,+41279701660,3984
Eggishorn,"Fiescheralp 3, 3984 Fiesch",info@hotel-eggishorn.ch,,+41279711444,3984
Alpina,"Fiescheralp, 3984 Fiesch",info@alpinafiescheralp.ch,,+41279712424,3984
Hotel Restaurant Walliser-Kanne,"Bahnhofstrasse 9, 3984 Fiesch",,,+41279713131,3984
Restaurant-Shop Bergfreund,"Fiescheralp 61, 3984 Fiesch",alpenblick@rhone.ch,,+41275271227,3984
Shop-Restaurant Bergfreund,"Fiescheralp 61, 3984 Fiesch",alpenblick@rhone.ch,,+41275271227,3984
Hotel & Restaurant Schmitta,"Furkastrasse 31, 3984 Fiesch",,,+41279701020,3984
