name,address,email,website,phone,postalCode
Restaurant Rustica,"Via dal Farrer 14, 7513 Silvaplana",info@rosina.ch,,+41818288166,7513
Restaurant Stars,"Via dal Corvatsch 76, 7513 Silvaplana-Surlej",,,+41818386969,7513
Restaurant Trattoria,"Via dal Corvatsch 76, 7513 Silvaplana-Surlej",,,+41818386969,7513
laBrasera,"Via dal Corvatsch 30, 7513 Silvaplana-Surlej",info@chesa-surlej.ch,,+41818387575,7513
pizzeria restaurant margun,"Via Sturetscha, 7513 Silvaplana-Surlej",,,+41818387168,7513
Talstation Corvatsch,"Via dal Corvatsch 69, 7513 Silvaplana-Surlej",,,+41818288212,7513
Winkler Gastro,"Via Mulets 9, 7513 Silvaplana",info@mulets.ch,,+41818288582,7513
Alpetta,"Via dal Corvatsch 73, 7513 Silvaplana-Surlej",,,+41818288630,7513
"Restaurant 3303, Corvatsch",7513 Silvaplana,gastro@corvatsch.ch,,+41818387360,7513
Zoran's Restaurant & Pizzeria,"Via Maistra 11, 7513 Silvaplana",restaurant@zorans.ch,,+41813222626,7513
Mittelstation Murtèl Restaurant,"Via dal Corvatsch 73, 7513 Silvaplana-Surlej",info@corvatsch.ch,,+41818387383,7513
Restaurant Colosseo,"Via Maistra 11, 7513 Silvaplana",restaurant.colosseo@catering-consulting.ch,,+41765818743,7513
Thailando restaurant,"Via vers Mulins 6, 7513 Silvaplana",,,+41818387878,7513
Albana Hotel & Arsa Lodge,"Via vers Mulins 5, 7513 Silvaplana",hotel@hotelalbana.ch,,+41818387878,7513
Residenza-Pizzeria Margun,"Via Sturetscha 13, 7513 Silvaplana-Surlej",,,+41818343232,7513
Bubo Pasta Express,"Via vers Mulins 16, 7513 Silvaplana",info@bubopasta.ch,,+41818348384,7513
CAFE RESTORANT STÜVA ENGIADINA,"Via vers Mulins 5, 7513 Silvaplana",hotel@hotelalbana.ch,,+41818387878,7513
Secolo,"Chesa della Posta, 7513 Silvaplana-Surlej",info@secolo.ch,,+41818343071,7513
Bakery im Nira Alpina,"Via dal Corvatsch 76, 7513 Silvaplana-Surlej",,,+41818386950,7513
Bellavista,"Via da l'Alp 6, 7513 Silvaplana-Surlej",info@bellavista.ch,,+41818386050,7513
