name,address,email,website,phone,postalCode
Pizolstübli,"Pizolstrasse 4, 7323 Wangs",,,+41817231812,7323
Schönbühl,"Schönbüelweg 15, 7323 Wangs",,,+41817231457,7323
Berghotel Furt,"Pizolstrasse, 7323 Wangs",,http://www.hotel-furt.ch/,+41817232166,7323
Gasthaus Sonne,"Dorfstrasse 36, 7323 Wangs",,,+41817231191,7323
Happy Pub,"Bahnhofstrasse 16, 7323 Wangs",,,+41817232335,7323
Mühle Wangs,"Pizolstrasse 7, 7323 Wangs",,,+41815345526,7323
Alpina Berghotel am Pizol,"Furt, 7323 Wangs",info@hotel-alpina.ch,,+41817232086,7323
Parkhotel Wangs,"Bahnhofstrasse 31, 7323 Wangs",,,+41817250980,7323
Bergrestaurant Pizolhütte,"Dorfstrasse 16, 7323 Wangs",pizolhuette@pizol.com,,+41813004836,7323
Alte Alp Gaffia,7323 Wangs,altealpgaffia@outlook.com,,,7323
