name,address,email,website,phone,postalCode
Relais Bayard AG,"Kantonsstrasse 151, 3952 Susten",info@relaisbayard.ch,http://www.relaisbayard.ch/,+41274749696,3952
Restaurant/Camping Bella-Tola,"Waldstrasse 133, 3952 Susten",info@bella-tola.ch,http://www.bella-tola.ch/,+41274731491,3952
Bäckerei Tea-Room Mathieu,"Sustenstrasse 10, 3952 Susten",,http://www.baeckerei-mathieu.ch/,+41274731359,3952
Elite,"Sustenstrasse 38, 3952 Susten",,,+41274731256,3952
Taverne,"Friedhofstrasse 2, 3952 Susten",loretan.marco@gmail.com,,+41274731877,3952
Waldrand,"Untere Feithierenstrasse 34, 3952 Susten",,,+41274731295,3952
Restaurant Pizzeria Walliser Spycher Susten,"Pfynwaldstraße 54, 3952 Leuk",curcic89@gmx.ch,,+41274731725,3952
"Café-Restaurant L' Ermitage, V","Pfynstrasse 160, 3952 Susten",,,+41274563848,3952
St. Josef und APH Ringacker,"St. Josef-Allee 40, 3952 Susten",info@stjosef-susten.ch,http://www.stjosef-susten.ch/,+41274746060,3952
Links Leuk Golfresort,3952 Susten,,,+41274736161,3952
