name,address,email,website,phone,postalCode
Pintli-Neufalkenstein,"Römerstrasse 1, 4710 Balsthal",info@pintli-neufalkenstein.ch,,+41623911569,4710
Schwengimatt,"Schwengimatt 50, 4710 Balsthal",,,+41623911149,4710
Barock 2000,"Herrengasse 14, 4710 Balsthal",,,+41623912898,4710
Eintracht,"Goldgasse 1, 4710 Balsthal",,,+41623913310,4710
Gemse,"Dorfgasse 7, 4710 Balsthal",,,+41623913325,4710
Miss Saigon Restaurant,"Goldgasse 10, 4710 Balsthal",miss.saigon.swiss@gmail.com,,+41718914211,4710
Hotel Restaurant Bahnhof,"Bahnhofstrasse 3, 4710 Balsthal",info@hotel-bahnhof-balsthal.ch,,+41625303825,4710
Restaurant Pizzeria Schmitte Bingo-Bongo,"Schmiedengasse 5, 4710 Balsthal",,,+41623963939,4710
Bergwirtschaft Bremgarten,"Bremgarten 13, 4710 Balsthal",,,,4710
Bottega Italiana,"Bahnhofstrasse 3, 4710 Balsthal",info@hotel-bahnhof-balsthal.ch,,+41625303825,4710
