name,address,email,website,phone,postalCode
Il Pulcinella,"Route de Lausanne 27, 1180 Rolle",info@il-pulcinella.ch,http://www.il-pulcinella.ch/,+41218254080,1180
Ristorante Vesuvio,"Grand-Rue 32, 1180 Rolle",,,+41218252196,1180
Buvette de la Plage La Vaudoise,"Route de Lausanne, 1180 Rolle",buvettelavaudoise@bluewin.ch,http://www.il-pulcinella.ch/,+41218252504,1180
Café du Port,"Rue du Port 9, 1180 Rolle",,https://www.lacote-tourisme.ch/fr/P23656/restaurant-du-port-rolle,+41218251520,1180
Blackbird House Gastropub,"Grand-Rue 71, 1180 Rolle",info@blackbirdlausanne.com,https://www.blackbirdhouse.ch/,+41218261084,1180
du Chemin-de-Fer,"Place de la Gare 1, 1180 Rolle",,,+41218251706,1180
Le Resto,"Grand-Rue 16, 1180 Rolle",info@leresto-rolle.com,,+41218223264,1180
Terrasse du Lac,"Grand-Rue 71, 1180 Rolle",,,+41797337089,1180
Tai-Pan HK,"Avenue Général-Guisan 52, 1180 Rolle",,,+41218251066,1180
Buvette et épicerie du camping,"Chemin de la Plage 4, 1180 Rolle",,,+41218251239,1180
du Lac,"Grand-Rue 4, 1180 Rolle",,,+41218255900,1180
N39 Restaurant Lounge Bar,"Grand-Rue 39, 1180 Rolle",,,+41218003939,1180
Restaurant Le Casino,"Rue du Port 15, 1180 Rolle",,,+41218251440,1180
HK Tai Pan Restaurant,"Avenue Général-Guisan 52, 1180 Rolle",,,+41797550308,1180
Restaurant du Club-House de la SNR,"Rue du Port 23, 1180 Rolle",,,+41218252836,1180
Moret Christophe,"Rue du Temple 5, 1180 Rolle",moretconfiserie@bluewin.ch,http://www.moret-confiserie-rolle.ch/,+41218251467,1180
Café Vaudois,"Grand-Rue 106, 1180 Rolle",info@lebistrovaudois.ch,,+41218251125,1180
Eldora,"ZA La Pièce 4, 1180 Rolle",info@eldora.ch,,+41218261643,1180
HomeGourmet SA,"Place de l'Industrie 2, 1180 Rolle",info@homegourmet.ch,,+41218254045,1180
L'Arantèle,"Grand-Rue 24, 1180 Rolle",cafe@arantele.ch,,+41218251537,1180
Boccard,"Grand-Rue 43, 1180 Rolle",bureau@wolfisberg.org,,+41218251472,1180
Chez Thi Tho,"Grand-Rue 15, 1180 Rolle",,,+41218251335,1180
Churchill Pub,"Grand-Rue 51, 1180 Rolle",,,,1180
Gelateria Venezia,"Grand-Rue 30, 1180 Rolle",,,,1180
Mama Jolie Sàrl,"Grand-Rue 22, 1180 Rolle",,,+41218020003,1180
Sushi Place,"Grand-Rue 83, 1180 Rolle",,,+41218883187,1180
Uluwatu,"Grand-Rue 78, 1180 Rolle",,,+41218260839,1180
Viva pizza Sàrl,"Grand-Rue 56, 1180 Rolle",,,+41218261000,1180
Stehlin Monique (-Jobin),"Avenue Général-Guisan 1, 1180 Rolle",,,+41788203224,1180
Domaine les Revents,"Route de la Vallée 2, 1180 Rolle",,http://www.domaine-les-revents.ch/,+41218255681,1180
