name,address,email,website,phone,postalCode
Pont de la Venoge,"Chemin du Tennis 4, 1026 Echandens",,http://www.pontdelavenoge.ch/,+41217015055,1026
Auberge communale,"Place du Saugey 8, 1026 Echandens",,,+41217023070,1026
Café des Amis,"Route du Lac 11, 1026 Denges",,,+41218012538,1026
du Léman,"Place du Saugey 1, 1026 Echandens",,,+41217011172,1026
Fleur de Pains SA,"Route de Genève 101, 1026 Denges",,,+41218017887,1026
Manira Wokshop - Chez Manira,"Route de Genève 101, 1026 Denges",info@wokshop.ch,,+41218020015,1026
Globe Food,"Route de Genève 101, 1026 Denges",,,,1026
La Peniche Gourmande,"Route de la Pâle 1, 1026 Denges",cuisine@la-peniche-gourmande.ch,,,1026
Le Plan B Café-Resto,"Route du Lac 4, 1026 Denges",,,+41218019090,1026
Atelier d'art appliqué,"Route de la Pâle 10, 1026 Denges",dominik-art@bluewin.ch,https://dominik-art.ch/,+41218021735,1026
