name,address,email,website,phone,postalCode
Warteck,"Bahnhofstrasse 45, 4313 Möhlin",,,+41618514790,4313
Landgasthof Krone,"Landstrasse 91, 4313 Möhlin",,,+41618511522,4313
Sonnenberg,"Landstrasse 65, 4313 Möhlin",,,+41618511026,4313
Bata Clubhaus,"Bata-Park 1, 4313 Möhlin",,https://bataclubhaus.ch/index.html,+41618557000,4313
Meli Pub,"Bahnhofstrasse 76, 4313 Möhlin",info@meli-pub.ch,http://meli-pub.ch/,+41618537676,4313
Bahnhof,"Hintere Dammstrasse 11, 4313 Möhlin",,,+41618511006,4313
Löwen,"Landstrasse 62, 4313 Möhlin",,,+41618512098,4313
Restaurant Sonne,"Hauptstrasse 58B, 4313 Möhlin",info@sonnemohlin.ch,,+41618514670,4313
Hotel-Restaurant Schiff Möhlin AG,"Salinenstrasse 2, 4313 Möhlin",schiffmoehlin@bluemail.ch,,+41618511129,4313
Hotel Restaurant Schiff,"Salinenstrasse 2, 4313 Möhlin",,,+41618511129,4313
Coop,"Hauptstrasse 9, 4313 Möhlin",,,+41618556005,4313
Aukofer Erwin,"Bahnhofstrasse 27, 4313 Möhlin",,,+41618511141,4313
Eat at Thai,"Hauptstrasse 11, 4313 Möhlin",Eatatthaihuber@gmail.com,,+41774796543,4313
Seppi`s Mampferia,"Industriestrasse 24, 4313 Möhlin",info@mampferia-moehlin.ch,,+41618537094,4313
Koala Pizza,"Hauptstrasse 108, 4313 Möhlin",,,+41615444344,4313
