name,address,email,website,phone,postalCode
Restaurant Belvedere,"Belvédère 1, 5400 Baden",info@belvedere-baden.ch,http://www.belvedere-baden.ch/,+41562225364,5400
Grand Casino Baden AG,"Haselstrasse 2, 5400 Baden",info@grandcasinobaden.ch,http://www.grandcasinobaden.ch/,+41562040707,5400
Restaurant Rütihof,"Fislisbacherstrasse 2, 5406 Rütihof",info@r%C3%BCtihof.ch,http://www.restaurant-ruetihof.ch/,+41564700068,5400
Restaurant Baldegg GmbH,"Baldegg 1, 5400 Baden",info@baldegg.ch,http://www.baldegg.ch/,+41562225735,5400
Hertenstein Panorama-Restaurant,"Hertensteinstrasse 80, 5408 Ennetbaden",info@hertenstein.ch,http://www.hertenstein.ch/,+41562211020,5400
Café Himmel,"Bahnhofplatz 9, 5400 Baden",himmel@baeckerei-frei.ch,http://www.himmel-baden.ch/,+41562037050,5400
Spule 1,"Brown Boveri Platz 1, 5400 Baden",,https://www.spule1.ch/index.html,+41562220212,5400
Roter Turm,"Rathausgasse 5, 5400 Baden",,https://www.restaurant-roterturm.ch/?HOME,+41562228525,5400
Restaurant Don Jose,"Blumengässchen 1, 5400 Baden",info@donjose.ch,https://www.donjose.ch/,+41562224048,5400
zeka ristoro,"Hochstrasse 6, 5405 Dättwil AG",,http://www.ristoro.ch/,+41564848670,5400
Casanova,"Stadtturmstrasse 20, 5400 Baden",sulmanghauri@yahoo.co.uk,http://www.casanovabaden.ch/,+41562100084,5400
Du Nord,"Haselstrasse 25, 5400 Baden",,,+41562224806,5400
Restaurant Pizzeria Schwyzerhüsli,"Badstrasse 38, 5400 Baden",,,+41562226263,5400
Cafeteria Corner,"Badstrasse 12, 5400 Baden",,,+41562212321,5400
Lemon,"Haselstrasse 17, 5400 Baden",info@bluecityhotel.ch,,+41562001814,5400
Restaurant Sayori,"Nordhaus 3, 5400 Baden",,,+41562215868,5400
Restaurant Sonne,"Badstrasse 3, 5408 Ennetbaden",restaurant.sonne@gmail.com,,+41562212424,5400
Ristorante Pizzeria il Brunello,"Bäderstrasse 17A, 5400 Baden",,,+41562104121,5400
Stadtbistro Isebähnli GmbH,"Bahnhofstrasse 10, 5400 Baden",,,+41562225758,5400
Begegnungszentrum HOPE,"Stadtturmstrasse 16, 5400 Baden",hope@hope-baden.ch,,+41562218462,5400
Gasthaus zur Brugg,"Bruggerstrasse 103, 5400 Baden",info@zurbrugg.ch,,+41562227203,5400
"Mira, vino y tapas","Stadtturmstrasse 13, 5400 Baden",info@mirabaden.ch,,+41565552025,5400
Restaurant La Cittadella,"Rathausgasse 14, 5400 Baden",,,+41562220028,5400
Restaurant Quelle,"Bruggerstrasse 171, 5400 Baden",info@restaurant-quelle.ch,,+41565360162,5400
Restaurant Trudelkeller,"Obere Halde 36, 5400 Baden",,,+41562220777,5400
Arcade,"Bahnhofplatz 1, 5400 Baden",,,+41562225608,5400
Arunie Thaï Restaurant,"Bruggerstrasse 69, 5400 Baden",,,+41562090809,5400
Bodega Bar GmbH,"Cordulaplatz 12, 5400 Baden",,,+41562226217,5400
Bouillon,"Bruggerstrasse 46, 5400 Baden",,,+41562223860,5400
Curling Restaurant,"Zelgweg 15, 5405 Dättwil AG",,,+41564931253,5400
Go in Bar,"Mittlere Gasse 9, 5400 Baden",,,+41562225317,5400
Goldener Schlüssel,"Limmatpromenade 29, 5400 Baden",,,+41562217721,5400
Gottardo,"Stadtturmstrasse 14, 5400 Baden",,,+41562224071,5400
Gourmelino Marché,"Mellingerstrasse 207, 5405 Dättwil AG",,,+41562500367,5400
Hirschli,"Badstrasse 9, 5400 Baden",,,+41562100955,5400
Kreuzliberg,"Zürcherstrasse 51, 5400 Baden",,,+41562224271,5400
Liegehalle Beizli,"Baldegg 2, 5400 Baden",,,+41562220012,5400
Linde Hotel Restaurant Bankette,"Mellingerstrasse 22, 5400 Baden",,,+41562009460,5400
McDonald's Restaurant,"Bahnhofstrasse 7, 5400 Baden",,,+41562228588,5400
Pinte Dättwil,"Sommerhaldenstrasse 20, 5405 Dättwil AG",restaurant@pinte-daettwil.ch,,+41564932030,5400
Rebstock,"Untere Halde 21, 5400 Baden",,,+41562211277,5400
Restaurant Power Inn,"Bruggerstrasse 72, 5400 Baden",,,+41562051188,5400
Smiling Fish,"Langhaus 2, 5400 Baden",,,+41562222882,5400
Stadttor,"Schlossbergplatz 3, 5400 Baden",,,+41562228238,5400
Zunfthaus zum Paradies GmbH,"Cordulaplatz, 5400 Baden",,,+41562215058,5400
Restaurant Elements,"Römerstrasse 24, 5400 Baden",restaurant@hotelduparc.ch,,+41562031515,5400
Elanet Shop,"Haselstrasse 21, 5400 Baden",,,+41562104530,5400
