name,address,email,website,phone,postalCode
One Thai Curry,"Grünaustrasse 1, 9470 Buchs SG",,https://www.facebook.com/onethaicurry/,+41817405319,9470
Buchserhof,"Grünaustrasse 2, 9470 Buchs SG",info@buchserhof.ch,http://www.buchserhof.ch/,+41817557070,9470
Thai-Grütli,"Staatsstrasse 5, 9470 Werdenberg",,http://www.thai-gruetli.ch/,+41817400888,9470
Berghaus Malbun,"Buchserbergstrasse, 9470 Buchs SG",abenteuer@buchserberg.com,,+41817561585,9470
Landgasthof Werdenberg,"Grabenstrasse 2, 9470 Werdenberg",,https://www.landgasthofwerdenberg.ch/,+41817714646,9470
Rhyner AG,"Bahnhofstrasse 61, 9470 Buchs SG",,,+41817561120,9470
Seecafé,"St. Gallerstrasse 46, 9470 Buchs SG",,,+41817560210,9470
Da Rocco Ristorante & Pizzeria,"Churerstrasse 164, 9470 Buchs SG",,,+41817565858,9470
Hirschen Hotel,"St. Gallerstrasse 26, 9470 Buchs SG",info@hirschenbuchs.ch,,+41817561523,9470
Hofmänner,"Schulhausstrasse 6, 9470 Buchs SG",,,+41817561217,9470
Öpfelbom,"Unterstüdtlistrasse 16, 9470 Buchs SG",,,+41817405818,9470
PastaTECA GmbH,"Bahnhofstrasse 57, 9470 Buchs SG",,,+41815994585,9470
Star Grill,"St. Gallerstrasse 23, 9470 Buchs SG",stargrill@gmx.ch,,+41817405858,9470
Wanger Confiserie AG,"Bahnhofstrasse 32, 9470 Buchs SG",,http://www.wangerag.ch/,+41817561143,9470
Restaurant Teller 17,"Langäulistrasse 17, 9470 Buchs SG",essen@teller17.ch,,+41817567160,9470
Atrium Restaurant Bar Lounge,"Churerstrasse 35, 9470 Buchs SG",,,+41817506015,9470
Guarany Cafe-Bar,"Bahnhofstrasse 7, 9470 Buchs SG",,,+41817562328,9470
Krone Burgerau,"Erbweg 1, 9470 Buchs SG",,,+41817562323,9470
Restaurant Galerie am See,"St. Gallerstrasse 33, 9470 Buchs SG",,,+41817405001,9470
WOK-Imbiss + Take Away,"Churerstrasse 2, 9470 Buchs SG",,,+41817566387,9470
Hirschen Restaurant,"St. Gallerstrasse 26, 9470 Buchs SG",info@hirschenbuchs.ch,,+41817561523,9470
Restaurant Sensi,"Bahnhofstrasse 44, 9470 Buchs SG",,,+41817405154,9470
McDonald's Restaurant,"Bahnhofstrasse 21, 9470 Buchs SG",,,+41817500099,9470
Migros Restaurant Buchs,"Churerstrasse 10, 9470 Buchs SG",,,+41587127850,9470
Restaurant Elite,"Alvierstrasse, 9470 Buchs St. Gallen",,,+41815590511,9470
Restaurant Glanna,"Valgurg 1, 9470 Buchs SG",,,+41815995559,9470
Restaurant Troya,"Bahnhofstrasse 2, 9470 Buchs St. Gallen",info@restaurant-troya.ch,,+41817563818,9470
Taucher Hotel Restaurant,"St. Gallerstrasse 29, 9470 Buchs SG",,,+41817506565,9470
Vibes - Restaurant - Coffeebar,"Bahnhofstrasse, 9470 Buchs St. Gallen",,,+41817563818,9470
Coop,"Bahnhofstrasse 40, 9470 Buchs SG",,,+41812541760,9470
Akropolis & Dallas-Grill,"Churerstrasse 164, 9470 Buchs SG",info@griechenland.li,,+41817564000,9470
Cafésapore,"Cafesapore Churerstrasse 97, 9470 Buchs St. Gallen",info@cafesapore.ch,,+41817567470,9470
Falken Biergarten - Bar - Pub,"Falken Biergarten - Bar - Pub St. Gallerstrasse 27, 9470 Buchs St. Gallen",falken-buchs@hotmail.com,,+41817400141,9470
Gasthof Rössli,"Städtli 43, 9470 Werdenberg",info@gastro-roessli.ch,,+41817712656,9470
Luvasa,"Wiedenstrasse 52b, 9470 Buchs St. Gallen",info@luvasa.ch,,+41815154434,9470
Restaurante-Bar El Español,"Restaurante-Bar El Espanol Langaeulistrasse 22, 9470 Buchs St. Gallen",Ivan.sanchez622@gmail.com,,+41817405359,9470
Robert Mutzner AG,"Gewerbestrasse 14, 9470 Buchs SG",info@mutznerag.ch,,+41817567160,9470
The Breeze,"Churerstrasse 35, 9470 Buchs St. Gallen",bookings@breezerestaurant.ch,,+41817506015,9470
Atrium Buchs,"Churerstrasse 35, 9470 Buchs SG",,,+41817506015,9470
