name,address,email,website,phone,postalCode
Franz Anton,"Zürcherstrasse 74, 7320 Sargans",,,+41817233035,7320
Hotel Post Sargans AG,"Bahnhofstrasse 1, 7320 Sargans",info@hotelpost-sargans.ch,http://www.hotelpost-sargans.ch/,+41817204747,7320
Café Studio,"Grossfeldstrasse 22, 7320 Sargans",,,+41817232434,7320
Deja Vu,"Bahnhofstrasse 8, 7320 Sargans",,,+41764619793,7320
Zunfthaus zum Löwen,"Städtchenstrasse 60, 7320 Sargans",,,+41817237103,7320
Restaurant Gonzenbergwerk,7320 Sargans,schnider@restaurant-gonzenbergwerk.ch,,+41817106861,7320
Bahnhofbuffet,"Bahnhofplatz 646, 7320 Sargans",,,+41817231327,7320
Restaurant Steakhouse Ritterhof,"Bahnhofstrasse 12, 7320 Sargans",,,+41817105193,7320
Schloss Sargans,7320 Sargans,,,+41817231488,7320
Schützengarten,"Städtchenstrasse 1, 7320 Sargans",,,+41817233339,7320
Tiki Bar,"Pizolstrasse 19, 7320 Sargans",,,+41817238454,7320
"El Gusto Restaurant, Milanovic","St. Gallerstrasse 33, 7320 Sargans",info@elgusto-sargans.ch,,+41817105150,7320
Thai Imbiss Restaurant Sarganserhof,"Zürcherstrasse 75, 7320 Sargans",info@timbiss.ch,,+41817105107,7320
Restaurant Krone,"Städtchenstrasse 53, 7320 Sargans",,,+41817231141,7320
Asiahouse,"Städtchenstrasse 27, 7320 Sargans",gastro@binfo.ch,,+41817237277,7320
Gonzen Kebap- Hus,"Grossfeldstrasse 31, 7320 Sargans",,,+41817105010,7320
Gonzenbergwerk,"St. Gallerstrasse 72, 7320 Sargans",,,+41817231217,7320
Manora,"Grossfeldstrasse, 7320 Sargans",,,+41817254680,7320
PEER PASTA LOUNGE,"Bahnhofpark 2a, 7320 Sargans",info@pasta-lounge.ch,,+41817230840,7320
Manor,"Grossfeldstrasse 2, 7320 Sargans",,,+41817254699,7320
