name,address,email,website,phone,postalCode
Seehotel Sternen Horw,"Winkelstrasse 46, 6048 Horw",,http://www.seehotel-sternen.ch/,+41413482482,6048
Hotel-Restaurant Felmis,"Kastanienbaumstrasse 91, 6048 Horw",hotel@felmis.ch,http://www.felmis.ch/,+41413491919,6048
Bistro Novum AG,"Kantonsstrasse 100, 6048 Horw",,,+41413420404,6048
Restaurant Eule,"Steinenstrasse 25, 6048 Horw",eule.horw@bluewin.ch,,+41413403575,6048
"Ristorante La Grotta, Benedetto Bufanio","Kantonsstrasse 74, 6048 Horw",,,+41413403140,6048
Gastronomia Vaglio AG,"Kantonsstrasse 130, 6048 Horw",,,+41413405753,6048
Restaurant Winkelbadi,"Seestrasse 6, 6048 Horw",,,+41413404425,6048
Enzian,"Gemeindehausplatz 8, 6048 Horw",,,+41413407020,6048
Restaurant Rubinette,"Brändistrasse 31, 6048 Horw",rubinette@braendi.ch,,+41413490606,6048
Ristorante Insieme,"Kantonsstrasse 53, 6048 Horw",,,+41413402020,6048
Restaurant Waldegg,"Kantonsstrasse 8, 6048 Horw",info@gasthaus-waldegg.ch,,+41413405121,6048
Restaurant Schwendelberg,"Schwendelberg 1, 6048 Horw",,,+41413403540,6048
Caffè Bar PaVino,"Kantonsstrasse 67, 6048 Horw",,,+41413404342,6048
Winkel,"Seestrasse 6, 6048 Horw",,,+41413404425,6048
Mc One,"Schöngrundstrasse 1, 6048 Horw",,,+41413400501,6048
Mekong,"Kantonsstrasse 116, 6048 Horw",,,+41413400144,6048
Muellers.horw,"Kastanienbaumstrasse 90, 6048 Horw",info@muellerspunkthorw.ch,,+41413404298,6048
Neptun Seehotel Sternen,"Winkelstrasse 46, 6048 Horw",,,+41413482482,6048
Pizza Sofra GmbH,"Kantonsstrasse 44, 6048 Horw",,,+41413421717,6048
Traube,"Kantonsstrasse 65, 6048 Horw",,,,6048
