name,address,email,website,phone,postalCode
RESTAURANT LE GRIZZLY Sàrl,"Chemin Edouard-Sarasin 26, 1218 Le Grand-Saconnex",,https://fr.tripadvisor.ch/Restaurant_Review-g188057-d1232291-Reviews-Grizzly-Geneva.html,+41227981011,1218
Délice Ange'Vin SA,"L'Ancienne-Route 48, 1218 Le Grand-Saconnex",deliceangevin@gmail.com,,+41227980727,1218
Café Restaurant Le Raisin,"Route de Colovrex 22, 1218 Le Grand-Saconnex",,,+41223000686,1218
Le Pommier,"Rue Sonnex 13, 1218 Le Grand-Saconnex",,,+41227232945,1218
l'Olivo at Hilton Geneva Hotel & Conference Center,"Route François-Peyrot 34, 1218 Le Grand-Saconnex",,,+41227470400,1218
207 Café,"Route de Ferney 207, 1218 Le Grand-Saconnex",,,+41225525207,1218
Grand Duke Pub,"Chemin Jacques-Attenville 25, 1218 Le Grand-Saconnex",,,+41227327473,1218
"Palexpo, Les Restaurants","Route François-Peyrot 30, 1218 Le Grand-Saconnex",,,+41227611500,1218
Terra at Hilton Geneva Hotel & Conference Center,"Route François-Peyrot 34, 1218 Le Grand-Saconnex",,,+41227470247,1218
Restaurant Pizzeria Chez Nina,"Rue Sonnex 17, 1218 Le Grand-Saconnex",,http://www.restaurant-cheznina.ch/,+41227884278,1218
LE COIN DU PAIN,"L'Ancienne-Route 77, 1218 Le Grand-Saconnex",,,+41227232641,1218
Restaurant John Knox,"Chemin des Crêts-de-Pregny 27, 1218 Le Grand-Saconnex",,,+41227470096,1218
Cbar & lounge,"Route François-Peyrot 34, 1218 Le Grand-Saconnex",gvacc_sm@hilton.com,,+41227470202,1218
I Sapori,"Route de Colovrex, 1218 Le Grand-Saconnex",,,,1218
Bar le G,"Route de Colovrex 14 bis, 1218 Le Grand-Saconnex",,,+41227886949,1218
Grand-Saconnex,"Route de Colovrex 58, 1218 Le Grand-Saconnex",,,+41227989274,1218
Palexpo SA,"Route François-Peyrot 30, 1218 Le Grand-Saconnex",,,+41227611111,1218
Pizzeria Cocco SA,"Route de Colovrex 14, 1218 Le Grand-Saconnex",,https://pizzeria-cocco.ch/,+41223003300,1218
La Colombière,"Route de Ferney 171, 1218 Le Grand-Saconnex",hotel@la-colombiere.ch,,+41227980798,1218
Meubles Anciens Services Sàrl,"Chemin du Bois-Brûlé 1, 1218 Le Grand-Saconnex",pduurrenmatt@bluewin.ch,,+41227581817,1218
