name,address,email,website,phone,postalCode
Gasthaus Mayor,"S-charl 563, 7550 Scuol",info@gasthaus-mayor.ch,http://www.gasthaus-mayor.ch/,+41818641412,7550
GuardaVal,"Vi 383, 7550 Scuol",info@guardaval-scuol.ch,,+41818610909,7550
Restaurant Nam Thai,"Stradun 169, 7550 Scuol",,,+41818648143,7550
Typically Swiss Hotel Altana,"Via da la Staziun 496, 7550 Scuol",,http://www.altana.ch/,+41818611111,7550
Hotel Crusch Alba,"Pütvia 246, 7550 Scuol",hotel@crusch-alba.ch,http://www.crusch-alba.ch/,+41818641155,7550
Trais Portas,"Vi, 7550 Scuol",,,+41818603820,7550
Hotel Scuol GmbH,"Stradun 388, 7550 Scuol",hotelscuol@bluewin.ch,,+41818640393,7550
Hotel Conrad,"Bagnera 158, 7550 Scuol",,,+41818641717,7550
la Terrassa,"Stradun 400, 7550 Scuol",,,+41818641177,7550
Hotel Filli Restaurant Bar Lounge,"Chantröven 107, 7550 Scuol",hotel.filli@bluewin.ch,,+41818649927,7550
Astras Hotel & Restaurant,"Stradun 325, 7550 Scuol",hotel@astras.ch,,+41818641125,7550
Hotel Gabriel Restaurant,"Rablüzza 159a, 7550 Scuol",info@hotel-gabriel.ch,,+41818641152,7550
Restaurant Gabriel,"Rablüzza 159, 7550 Scuol",info@hotel-gabriel.ch,,+41818641152,7550
Pastizaria Cantieni,"Stradun 403A, 7550 Scuol",info@cantieni-ftan.ch,,+41818641394,7550
Ristorante Pizzeria la vita è bella,"Via da Trü 394A, 7550 Scuol",,,+41767674318,7550
Batta-porta KLG,"Stradun 334, 7550 Scuol",batta-porta@greenmail.ch,,+41818500292,7550
Büvetta Sfondraz,"Nairs 502, 7550 Scuol",buevettascuol@gmx.ch,,+41765697306,7550
Hotel Astras SA,"Stradun 325, 7550 Scuol",,,+41818641125,7550
Hotel Bellaval,"Via da Ftan 494, 7550 Scuol",hotel@bellaval-scuol.ch,,+41818641481,7550
Traube Üja Scuol,"Via da l'Ospidal 199, 7550 Scuol",,,,7550
Alpetta,7550 Scuol,,,+41818611480,7550
Arvenstübli,"Rablüzza 158, 7550 Scuol",,,+41818641717,7550
Auf Bruch Bude,"Stradun 410, 7550 Scuol",aufbruchbude@yahoo.com,,+41791286480,7550
Bar Clozza,"Via da l'Ospidal 206, 7550 Scuol",,,+41818600903,7550
Bistro Belvair,"Stradun 169, 7550 Scuol",info@belvair.ch,,+41818612500,7550
Cafe Benderer,7550 Scuol,benderer@bluewin.ch,,+41818641533,7550
Pizzaria da Taki GmbH,"Pimunt 271, 7550 Scuol",,,+41818600522,7550
Quellenhof Hotel,"Vi 335, 7550 Scuol",info@quellenhofscuol.ch,,+41818641215,7550
Traube Üja,"Via da l'Ospidal 199, 7550 Scuol",hotel@traube.ch,,+41818610700,7550
Bergbahnen Scuol AG,"Via da Ftan 495, 7550 Scuol",,,+41818611414,7550
