name,address,email,website,phone,postalCode
Hard,"Rheinfelderstrasse 58, 4127 Birsfelden",info@restaurant-hard.ch,,+41613130340,4127
Restaurant Birsfelderhof,"Hardstrasse 71, 4127 Birsfelden",,,+41613198877,4127
Casablanca,"Hauptstrasse 23, 4127 Birsfelden",,,+41613112600,4127
Hotel Restaurant Blume,"Hauptstrasse 45, 4127 Birsfelden",rest.blume@bluewin.ch,https://www.blume-birsfelden.ch/,+41613112994,4127
Restaurant Auhafen,"Auhafenstrasse 51, 4127 Birsfelden",info@auhafe.ch,,+41613132248,4127
Personalrestaurant Vitra Center,"Klünenfeldstrasse 22, 4127 Birsfelden",,,+41613771579,4127
Sportivo,"Friedhofstrasse 30, 4127 Birsfelden",,,+41613111992,4127
Restaurant Pizzeria Bonanza,"Hardstrasse 2, 4127 Birsfelden",,,+41612614411,4127
Restaurant Bären,"Hauptstrasse 32, 4127 Birsfelden",info@baerenbirsfelden.ch,,+41613116328,4127
Restaurant Kommagene,"Hauptstrasse 32, 4127 Birsfelden",restaurant.kommagene@hotmail.com,,+41613117275,4127
Restaurant Solothurnerhof,"Burenweg 35, 4127 Birsfelden",,,+41613114290,4127
Restaurant Waldhaus beider Basel,"Obere Hard, 4127 Birsfelden",info@waldhaus-basel.ch,,+41613130011,4127
Fritz Bertschi AG,"Rührbergstrasse 13, 4127 Birsfelden",info@bertschi-cafe.ch,http://www.bertschi-cafe.ch/,+41613132200,4127
Feinbäckerei Weber AG,"Hauptstrasse 39, 4127 Birsfelden",kontakt@weber-beck.ch,,+41613111015,4127
Riis Wok by Spirig,"Hauptstrasse 30, 4127 Birsfelden",,,+41763341377,4127
Café Flora - mangia e bevi,"Florastrasse 2, 4127 Birsfelden",,,+41799442945,4127
Hirschen,"Hauptstrasse 82, 4127 Birsfelden",,,+41613112714,4127
Mona Lisa,"Hauptstrasse 54, 4127 Birsfelden",,,+41613115055,4127
T-punto,"Hauptstrasse 15, 4127 Birsfelden",info@t-punto.com,,+41786389126,4127
Thai Take Away Spirig,"Hauptstrasse 30, 4127 Birsfelden",,,,4127
