name,address,email,website,phone,postalCode
Restaurant Stiva veglia,"Miez Vitg 6, 7130 Schnaus",stiva@veglia.ch,,+41819254121,7130
Rätia,"Via Centrala 5, 7130 Ilanz",info@hotelraetia.ch,http://www.hotelraetia.ch/,+41819252393,7130
Restaurant Casa Casutt,"Glennerstrasse 18, 7130 Ilanz",info@casacasutt.ch,,+41819251131,7130
Restaurant Pizzeria Lukmanier,"Via S. Clau Sura 11, 7130 Ilanz",edi.joos@bluewin.ch,,+41819251557,7130
Bistro Ilanz,"Via Centrala 1, 7130 Ilanz",,,+41819256362,7130
Restaurant Obertor,"Städtlistrasse 25, 7130 Ilanz",info@restaurant-obertor.ch,,+41819253590,7130
Café Splerin,"Glennerstrasse 4, 7130 Ilanz",,,+41819253561,7130
EDEN HOTEL UND RESTAURANT,"Bahnhofstrasse 31, 7130 Ilanz",info@eden-ilanz.ch,,+41819255151,7130
Migros Restaurant Ilanz,"Poststrasse 4, 7130 Ilanz",,,+41587126290,7130
Restaurant Tödi,"Bahnhofstrasse 20, 7130 Ilanz",,,+41819251589,7130
Restaurant Tödi,"Bahnhofstrasse 20, 7130 Ilanz",,,+41819251589,7130
Café / Bistro SHAKA,"Via Crappa Grossa 24, 7130 Ilanz",info@shakailanz.ch,,+41819252838,7130
Caffe sil Plaz,"Via Centrala 2, 7130 Ilanz",,,+41819254501,7130
Jackson Bar,"Plazza Cumin 3, 7130 Ilanz",,,+41797750283,7130
Städtlibeiz,"Rosmaringässli 1, 7130 Ilanz",info@staedtlibeiz.ch,,+41819252025,7130
