name,address,email,website,phone,postalCode
Hotel Schloss Ragaz,"Schloss-Strasse 1, 7310 Bad Ragaz",info@hotelschlossragaz.ch,http://www.hotelschlossragaz.ch/,+41813037777,7310
Ristorante La Piazza,"Kronenplatz 4, 7310 Bad Ragaz",,,+41813021133,7310
Restaurant Central,"Am Platz 6, 7310 Bad Ragaz",central@centralragaz.ch,http://www.centralragaz.ch/,+41813022626,7310
Restaurant & Pizzeria Trocadero,"Sarganserstrasse 43, 7310 Bad Ragaz",trocadero@remimag.ch,,+41813022288,7310
Wirtschaft zum Türmli,"Bahnhofstrasse 20, 7310 Bad Ragaz",tuermliragaz@bluewin.ch,,+41813021879,7310
Restaurant Wilden Mann,"Löwenstrasse 3, 7310 Bad Ragaz",,,+41813027180,7310
Thömsn's National Pub,"Bahnhofstrasse 1, 7310 Bad Ragaz",,,+41813027256,7310
ESOS HOTEL QUELLE,"Badstrasse 9a, 7310 Bad Ragaz",info@esoshotelquelle.com,,+41813021113,7310
beatz ragatz,"Maienfelderstrasse 1, 7310 Bad Ragaz",,,+41813027181,7310
Restaurant im Park,"Am Platz 3, 7310 Bad Ragaz",,,+41813037171,7310
Tamina Lounge,"Am Platz 3, 7310 Bad Ragaz",,,+41813037171,7310
Tenniscenter,"Badriebweg 2283, 7310 Bad Ragaz",info@tennisragaz.com,,+41813024745,7310
Weisses Kreuz,"Sarganserstrasse 13, 7310 Bad Ragaz",,,+41813027900,7310
Restaurant Pizzeria Paradies,"Fluppestrasse 28, 7310 Bad Ragaz",info@paradies-badragaz.ch,,+41813560808,7310
Restaurant Taurus,"Bartholoméplatz 4, 7310 Bad Ragaz",,,,7310
Hotel Restaurant Krone,"Kronenplatz 10, 7310 Bad Ragaz",info@kroneragaz.ch,,+41813038444,7310
Café-Konditorei Keller,"Bahnhofstrasse 3, 7310 Bad Ragaz",,http://www.baeckerei-keller.ch/,+41813021371,7310
Gasthaus Pizol GmbH,"Pardiel 1659, 7310 Bad Ragaz",,,+41813022350,7310
Don Giovanni,"Nordstrasse 1, 7310 Bad Ragaz",info@dongiovanni.ch,,+41813307007,7310
Fässler Café Confiserie,"Sarganserstrasse 1, 7310 Bad Ragaz",,,+41813307800,7310
Gladys,"Hans Albrecht-Strasse 1, 7310 Bad Ragaz",golfclub@resortragaz.ch,,+41813033720,7310
Memories,"Bernhard-Simon-Strasse, 7310 Bad Ragaz",info@memories.ch,,+41813033036,7310
Panoramarestaurant Edelweiss,"Loisstrasse 50, 7310 Bad Ragaz",edelweiss@pizol.com,,+41813004824,7310
Verve by Sven,"Bernhard-Simon-Strasse, 7310 Bad Ragaz",restaurants@resortragaz.ch,,+41413033035,7310
Zollstube,"Bernhard-Simon-Strasse, 7310 Bad Ragaz",reservation@resortragaz.ch,,+41813033030,7310
AVO-Lounge by Lattmann's,"Am Platz 10, 7310 Bad Ragaz",info@lattmanns.ch,,+41813307612,7310
Berggasthaus Pardiel,7310 Bad Ragaz,,,+41813021959,7310
"from heaven - cafe, tapas & bar","Bahnhofstrasse 38, 7310 Bad Ragaz",sylvio@fromheaven.ch,,+41813027310,7310
Giessenpark GmbH,"Seestrasse 41, 7310 Bad Ragaz",,,+41816612345,7310
Grotto Bar Da Toni,"Kronenplatz 4, 7310 Bad Ragaz",,,+41813023543,7310
Huber Edwin,"Bartholoméplatz 3, 7310 Bad Ragaz",,,+41813024320,7310
IGNIV by Andreas Caminada,"Bernhard-Simon-Strasse, 7310 Bad Ragaz",reservation@igniv.com,,+41813033030,7310
KoiSo,"Hans Albrecht-Strasse, 7310 Bad Ragaz",,,+41813032032,7310
Kuppelwieser,"Heulöserweg 2, 7310 Bad Ragaz",gruezi@kuppelwieser.bio,,+41796484480,7310
La Culina AG,"Chriesilöserstrasse 65, 7310 Bad Ragaz",,,+41813004545,7310
Löwen,"Löwenstrasse 5, 7310 Bad Ragaz",,,+41813021306,7310
Olives d'Or,"Bernhard-Simon-Strasse, 7310 Bad Ragaz",reservation@resortragaz.ch,,+41813033030,7310
Schloessli Buel,"Büelstrasse 731, 7310 Bad Ragaz",,,+41813021265,7310
Hotel Krone,"Kronenplatz 10, 7310 Bad Ragaz",info@kroneragaz.ch,,+41813038444,7310
Schneider AG,"Badriebstrasse 3, 7310 Bad Ragaz",,http://www.schneider-ofenbau.ch/,+41813021337,7310
