name,address,email,website,phone,postalCode
Stäfel,"Stäfel, 8842 Unteriberg",,,+41554141532,8842
Laucheren,8842 Unteriberg,,,+41554141822,8842
Berghaus Höchgütsch,"Hochgütschstrasse, 8842 Unteriberg",,http://www.hochguetsch.ch/,+41554142908,8842
Bergrestaurant Fuederegg,"Fuederegg E, 8842 Unteriberg",info@fuederegg.ch,,+41554141683,8842
Restaurant Alpenblick Seppel's Pizzeria,"Waagtalstrasse 33.1, 8842 Unteriberg",,,+41554141616,8842
Bärghus,8842 Unteriberg,,,+41554141577,8842
Höfli,"Waagtalstrasse 126, 8842 Unteriberg",,,+41554141515,8842
Restaurant Ybrigerhof,"Guggelsstrasse 7, 8842 Unteriberg",,,+41447844413,8842
Schäfli,"Waagtalstrasse 3, 8842 Unteriberg",,,+41554141255,8842
Spirstock,"Spirstock 1, 8842 Unteriberg",,,+41554141544,8842
Minster Hotel Restaurant Sport & Wellness,"Guggelsstrasse 7, 8842 Unteriberg",minsterhotel@hotmail.com,,+41554146200,8842
Rösslipost,"Schmalzgrubenstrasse 2, 8842 Unteriberg",info@roesslipost.ch,,+41554146030,8842
Horat's Alpenbeiz,"Oberibergerstrasse 40, 8842 Unteriberg",info@horatsalpenbeiz.ch,,+41554145454,8842
Bergrestaurant Sternen AG,8842 Unteriberg,,,+41554141800,8842
Druesberghütte,8842 Unteriberg,druesberghuette@bluewin.ch,,+41793649000,8842
Fox Bar Lounge,"Waagtalstrasse 4, 8842 Unteriberg",info@foex.ch,,+41792371620,8842
Rösslipost,"Schmalzgrubenstrasse 2, 8842 Unteriberg",,,+41554146030,8842
Steigada,"Waagtalstrasse 10, 8842 Unteriberg",,,+41554142526,8842
