name,address,email,website,phone,postalCode
Tell,"Venusstrasse 11, 4512 Bellach",tell-bellach@bluewin.ch,,+41326181419,4512
Zentrum Leuenmatt,"Allmendgasse 20, 4512 Bellach",info@leuenmatt.ch,,+41326175381,4512
Trattoria Caputo,"Bahnhofstrasse 16, 4512 Bellach",,,+41326183615,4512
Café Zentrum,"Dorfstrasse 13, 4512 Bellach",,,+41326184544,4512
Bowling + Billard Center GmbH,"Gewerbestrasse 19, 4512 Bellach",,http://www.bowling-bellach.ch/,+41326184040,4512
Zentrum Leuenmatt,"Allmendgasse 20, 4512 Bellach",info@leuenmatt.ch,,+41326175300,4512
Petrolstation,"Gewerbestrasse 21, 4512 Bellach",info@restaurant-petrolstation.ch,,+41326173100,4512
Speiserestaurant zur Linde,"Lommiswilerstrasse 29, 4512 Bellach",linde-bellach@bluewin.ch,,+41326182338,4512
Churrascaria Maracana Grill,"Allmendstrasse 10, 4512 Bellach",churrascariamaracanagrill@gmail.com,,+41326183233,4512
Moja Tawerna GmbH,"Gärischstrasse 18, 4512 Bellach",,,+41326183030,4512
