name,address,email,website,phone,postalCode
Hotel Central AG,"Dorfstrasse 48, 6390 Engelberg",info@central-engelberg.ch,http://www.central-engelberg.com/,+41416397070,6390
Kafikaufbar Engelberg GmbH,"Dorfstrasse 39, 6390 Engelberg",,https://www.kafikaufbar.ch/,+41416111177,6390
Wirtschaft zum Schweizerhaus,"Schweizerhausstrasse 41, 6390 Engelberg",schweizerhaus@tep.ch,,+41416371280,6390
Hotel Restaurant Espen & Pension St. Jakob,"Engelbergerstrasse 68, 6390 Engelberg",info@espen-engelberg.ch,https://www.espen-engelberg.ch/,+41416374535,6390
Bänklialp GmbH,"Bänklialpweg 25, 6390 Engelberg",info@baenklialp.ch,,+41416397373,6390
Ritz Gerschnialp,"Gerschnialp 1, 6390 Engelberg",,,+41416372212,6390
Restaurant Bierlialp,"Dorfstrasse 21, 6390 Engelberg",,,+41416371717,6390
Käsestube Alpenclub,"Dorfstrasse 5, 6390 Engelberg",welcome@alpenclub.ch,,+41416371243,6390
Kebab House & More,"Klosterstrasse 3, 6390 Engelberg",kebabhouse.engelberg@gmail.com,https://www.kebabhouse-engelberg.ch/,+41416373060,6390
Hess Asia Restaurant,"Dorfstrasse 50, 6390 Engelberg",info@hess-asia.ch,,+41416370909,6390
Untertrübsee,6390 Engelberg,,,+41416371226,6390
Restaurant Flühmatt,"Untere Flühmatt 1, 6390 Engelberg",fluehmatt@bluewin.ch,https://brunni.ch/26/de/restaurant-fluhmatt,+41416371660,6390
Hotel Hahnenblick AG,"Wasserfallstrasse 6, 6390 Engelberg",info@hahnenblick.ch,http://www.hahnenblick.ch/,+41416371212,6390
Yucatan,"Bahnhofstrasse 10, 6390 Engelberg",,,+41416371324,6390
Alpenrestaurant,6390 Engelberg,,,+41794675794,6390
Restaurant Eienwäldli,"Wasserfallstrasse 108, 6390 Engelberg",,,+41416373880,6390
Ristorante Al Monastero,"Dorfstrasse 2, 6390 Engelberg",info@almonastero.ch,,+41416372777,6390
Alpenrösli,6390 Engelberg,,,+41416374424,6390
Alpstübli,"Hotel Trübsee, 6390 Engelberg",,,+41416371544,6390
Fürenalp,"Fürenalp 1, 6390 Engelberg",,,+41416373949,6390
Restaurant Gerschnialp,"Gerschnialp 1, 6390 Engelberg",,,+41416372212,6390
Restaurant Wasserfall,"Wasserfallstrasse 220, 6390 Engelberg",,,+41416371337,6390
