name,address,email,website,phone,postalCode
FunPlanet Rennaz/Villeneuve,"Route des Deux-Chênes 11, 1847 Rennaz",rennaz@funplanet.ch,https://www.funplanet.ch/,+41219673767,1847
Zeitouna Sàrl,"Route des Malliez 7, 1847 Rennaz",info@restaurant-zeitouna.ch,https://www.restaurant-zeitouna.ch/,+41219218585,1847
Prodega - Transgourmet SA,"Route des Deux-Chênes 10, 1847 Rennaz",,,+41219672300,1847
Gourmet Restaurant & Bar,"Route des Deux-Chênes 11, 1847 Rennaz",,,,1847
McDonald's Restaurant,"Route du Pré-de-la-Croix 11, 1847 Rennaz",,,+41219681306,1847
Restaurant L'Ecusson Vaudois,"Route du Village 18, 1847 Rennaz",,,+41219601085,1847
DINER'S 66,"Route des Deux-Chênes 11, 1847 Rennaz",rennaz@diners66.ch,,+41219673770,1847
Grill Teppanyaki Style,"Route des Deux-Chênes 11, 1847 Rennaz",,,,1847
Bello&Buono Pizzeria Popolare,"Route de Praz-Riond 25, 1847 Rennaz",info@belloebuonoitalia.it,,+41788726789,1847
Grill Teppanyaki Style,"Route des Deux-Chênes 11, 1847 Rennaz",,,+41219673770,1847
