name,address,email,website,phone,postalCode
Landgasthof zum Steg,"Tösstalstrasse 70, 8496 Steg im Tösstal",landgasthof.zumsteg.kuster@gmail.com,http://www.landgasthof-zum-steg.ch/,+41552451038,8496
Restaurant Bahnhof,"Bahnhofstrasse 17, 8496 Steg im Tösstal",,,+41552451112,8496
Tierhag-Schnebelhorn,"Tierhag 1, 8496 Steg im Tösstal",,,+41552451223,8496
Restaurant Lenzen,"Tösstalstrasse 35, 8496 Steg im Tösstal",,,+41552451143,8496
Hörnli,"Hörnli 1, 8496 Steg im Tösstal",info@berggasthaus-hoernli.ch,,+41552451202,8496
Konditorei Voland,"Tösstalstrasse 83, 8496 Steg im Tösstal",,,+41552651130,8496
Alpwirtschaft Tierhag,"Tierhag 1, 8496 Steg im Tösstal",,,+41552451223,8496
Badi Beiz Steg,"Ohrütistrasse 22, 8496 Steg im Tösstal",angela.gander@fischenthal.ch,,+41552451861,8496
Berggasthaus Sennhütte,"Sennhütte 1, 8496 Steg im Tösstal",,,+41552452179,8496
Brauverein Fischenthal,"Bahnhofstrasse 5, 8496 Steg im Tösstal",,,,8496
