name,address,email,website,phone,postalCode
Garteloube,"Dorfstrasse 204, 3433 Schwanden im Emmental",garteloube@gmx.ch,https://www.garteloube.ch/,+41344615402,3437
Gasthof zum Löwen,"Lützelflühstrasse 2, 3452 Grünenmatt",,https://www.gasthofzumloewen.ch/,+41344318070,3437
Gasthof Bären,"Zollbrückstrasse 35, 3439 Ranflüh",info@baeren-ranflueh.ch,,+41344965900,3437
zur Brücke AG,"Bahnhofstrasse 1, 3436 Zollbrück",,,+41344967668,3437
Gasthof zum Rössli,"Bahnhofplatz 1, 3436 Zollbrück",info@roessli-zollbrueck.ch,,+41344967036,3437
Flühlenstalden,3452 Grünenmatt,,,+41344311457,3437
Restaurant Bahnhof,"Emmentalstrasse 165, 3435 Ramsei",,,+41345300693,3437
Bäckerforum Aeschlimann AG,"Dorfstrasse 9, 3436 Zollbrück",info@baeckerforum.ch,https://www.baeckerforum.ch/,+41344967370,3437
Bäckerforum Aeschlimann AG,"Dorfstrasse 9, 3436 Zollbrück",info@baeckerforum.ch,,+41344967370,3437
Liechti-Beck GmbH,"Bahnhofstrasse 4, 3436 Zollbrück",,,+41344968197,3437
