name,address,email,website,phone,postalCode
Restaurant Rondelle,"Achslenstrasse 4, 9016 St. Gallen",,https://www.rondelle-sg.ch/,+41712881320,9016
Restaurant Seeblick,"Martinsbruggstrasse 31, 9016 St. Gallen",,,+41712203739,9016
Thai Dragon,"Rorschacher Strasse 231A, 9016 St. Gallen",,,+41715532441,9016
Schaugenhof,"Rehetobelstrasse 104, 9016 St. Gallen",,,+41712882622,9016
Stephanshorn,"Lindenstrasse 169, 9016 St. Gallen",,,+41712881430,9016
Coop,"Favrestrasse 6, 9016 St. Gallen",,,+41712824860,9016
BP Service Neudorf,"Rorschacher Strasse 271, 9016 St. Gallen",,,+41712800220,9016
Rest. Guggeien-Höchst AG,"Höchster Strasse 67, 9016 St. Gallen",,,,9016
Stubli,"Rorschacher Strasse 311, 9016 St. Gallen",,,,9016
Vorstadtbeiz,"Rorschacher Strasse 310, 9016 St. Gallen",info@vorstadtbeiz.ch,,+41712881455,9016
