name,address,email,website,phone,postalCode
Fumoir de Champoz,"Clos Grasson 11, 2735 Champoz",,http://www.fumoirdechampoz.ch/,+41324921427,2735
La Cantinita,"Rue Principale 19, 2735 Bévilard",,https://www.juragourmand.ch/toutes-les-tables/restaurant/lacantinita,+41324921362,2735
Famille Haldemann,"Route de la Gentiane 14, 2735 Malleray",,,+41324921988,2735
Bergerie Sur la Rive,"Sur Montoz 3, 2735 Bévilard",,,+41324921284,2735
de la Place,"Grand-Rue 53, 2735 Malleray",,,+41324921728,2735
Rôtisserie du Cerf,"Rue Aimé Charpilloz 11, 2735 Bévilard",,,+41324924256,2735
Bar Restaurant Mediterraneo,"Rue Principale 1, 2735 Bévilard",,,+41324924104,2735
Restaurant Pizzeria de la Piscine Da Gigi,"Route de Champoz 45, 2735 Bévilard",casalino.luigi@bluewin.ch,,+41324922919,2735
Le Bungalow,"Rue Aimé Charpilloz 8, 2735 Bévilard",,,+41325540494,2735
Pizzeria de l'Union,"Rue Principale 1, 2735 Bévilard",,,+41767584005,2735
