name,address,email,website,phone,postalCode
Café-Restaurant du Pont,"Fbg Philippe-Suchard 31, 2017 Boudry",,,+41328421420,2017
Colonia Libera Italiana Boudry,"Rue des Rochettes 14, 2017 Boudry",,,+41325598695,2017
Café Restaurant Plage de Boudry,"15 Route du Lac, 2017 Boudry",,,+41328412822,2017
Eldora SA restaurant du personnel de Celgène,"Route de Perreux 1, 2017 Boudry",,,+41328450085,2017
Crêperie Bretonne du Pervou,"Route du Vignoble 2, 2017 Boudry",,,+41328413270,2017
Le Boudrisien,"Rue Oscar-Huguenin 7, 2017 Boudry",,,+41328450421,2017
Le Filament,"Rue Louis-Favre 18, 2017 Boudry",,,+41763683674,2017
Speed Pizza,"Rue Louis-Favre 28, 2017 Boudry",,http://www.speed-pizza.ch/,+41328417075,2017
La Stüvetta,"Crusch Plantaun 2017, 7527 Brail",hotel@inlain.ch,,+41818512000,2017
Agence Bezzera,"Chemin de Praz 3, 2017 Boudry",,,+41793575453,2017
