name,address,email,website,phone,postalCode
Restaurant Eichberg,"Eichbergstrasse 38, 5707 Seengen",hotel@eichberg.com,http://www.eichberg.com/,+41627679999,5707
Bäsewirtschaft Roos,"Roosweg 26, 5707 Seengen",,http://www.baesewirtschaft-roos.ch/,+41627770679,5707
Hotel-Speiserestaurant Hallwyl AG,"Boniswilerstrasse 17, 5707 Seengen",,http://www.hallwylseengen.ch/,+41627771114,5707
Testarossa,"Steinbrunnengasse 9, 5707 Seengen",,,+41627771120,5707
Holliger Sämi,"Oberdorfstrasse 16, 5707 Seengen",,,+41627771136,5707
Rotes Haus,"Steinbrunnengasse 9, 5707 Seengen",,,+41627771120,5707
Rebstock Restaurant u. Metzgerei,"Schulstrasse 1, 5707 Seengen",,,+41627677171,5707
Backerei Konditorei Studler AG,"Unterdorfstrasse 1, 5707 Seengen",info@studlerbeck.ch,,+41627772209,5707
Senevita Hubpünt,"Generationenweg 2, 5707 Seengen",hubpuent@senevita.ch,http://www.hubpuent.senevita.ch/,+41625210404,5707
Eichberg Seengen AG,"Eichbergstrasse 38, 5707 Seengen",eichberg@eichberg.com,,+41627679999,5707
