name,address,email,website,phone,postalCode
Gasthof zum goldenen Löwen & Hotel Emmental,"Güterstrasse 9, 3550 Langnau im Emmental",,http://www.loewen-langnau.ch/,+41344026555,3550
Hotel Hirschen,"Dorfstrasse 17, 3550 Langnau im Emmental",info@hirschen-langnau.ch,http://www.hirschen-langnau.ch/,+41344021517,3550
Café Restaurant Pöstli,"Bahnhofstrasse 13, 3550 Langnau im Emmental",info@restaurant-poestli.ch,http://restaurant-poestli.ch/,+41344023030,3550
Restaurant zum Jäger,"Hinterdorfstrasse 12, 3550 Langnau im Emmental",,http://www.jaeger-langnau.ch/,+41344021350,3550
China Restaurant Turm Garden,"Burgdorfstrasse 11, 3550 Langnau im Emmental",info@turmgarden.ch,http://www.turmgarden.ch/,+41344027007,3550
Bädli,"Bädligässli 15, 3550 Langnau im Emmental",baedli@hotmail.com,,+41344021095,3550
Hotel Restaurant Bahnhof Da Luca,"Bahnhofstrasse 5, 3550 Langnau im Emmental",,,+41344021495,3550
Mühli Kafi,"Gerbestrasse 20, 3550 Langnau im Emmental",,,+41344021186,3550
Migros Restaurant Langnau im Emmental,"Schlossstrasse 1a, 3550 Langnau im Emmental",,,+41585678800,3550
Restaurant Hallenbad,"Schützenweg 253, 3550 Langnau im Emmental",,,+41344023878,3550
Restaurant Pizzeria Fantasia,"Burgdorfstrasse 46, 3550 Langnau im Emmental",,,+41344088161,3550
Wolke 7 - Restaurant & Take Away,"Schlossstrasse 25, 3550 Langnau im Emmental",,,+41344022545,3550
Coop,"Sägestrasse 37, 3550 Langnau im Emmental",,,+41344083810,3550
Bäckerei-Konditorei Eichenberger AG,"Bernstrasse 12, 3550 Langnau im Emmental",eichibeck@bluewin.ch,http://www.eichibeck.ch/,+41344021208,3550
Schmocker Walter,"Kirchgasse 9, 3550 Langnau im Emmental",,,+41344023640,3550
Gasthof Bären Langnau,"Bärenplatz 3, 3550 Langnau im Emmental",reservation@baerenlangnau.ch,,+41344021884,3550
Il Caffe,"Dorfstrasse 29, 3550 Langnau im Emmental",,,+41344024509,3550
McDonald's,"Bäraugrundstrasse 16, 3550 Langnau im Emmental",,,+41344028266,3550
Ramseier Beatrice,"Schlossstrasse 18, 3550 Langnau im Emmental",,,+41344024919,3550
Ilfis Stadion AG,"Güterstrasse 14, 3550 Langnau im Emmental",info@ilfishalle.ch,http://www.ilfishalle.ch/,+41344022027,3550
