name,address,email,website,phone,postalCode
Restaurant Pluspunkt,"Rosengartenstrasse 23, 6440 Brunnen",info@pluspunkt.ch,http://www.pluspunkt.ch/,+41418251180,6440
des Alpes,"Gersauerstrasse 27, 6440 Brunnen",,,+41418202333,6440
Wendelstube,"Schönenbuchstrasse 21, 6440 Brunnen",,,+41418201513,6440
Restaurant eliteburger,"Axenstrasse 1, 6440 Brunnen",info@eliteburger.ch,https://www.eliteburger.ch/,+41418206151,6440
Gasthaus Ochsen Brunnen,"Bahnhofstrasse 18, 6440 Brunnen",,https://www.hotelochsen.ch/,+41418201159,6440
Pizzeria da Salvi e Gino,"Schwyzerstrasse 8, 6440 Brunnen",,,+41418201482,6440
Restaurant Pizzeria Viktoria,"Hafenstrasse 8, 6440 Brunnen",restaurantviktoria2016@gmail.com,,+41418203535,6440
Kombüse GmbH,"Waldstätterquai 1, 6440 Brunnen",,,+41418203886,6440
Restaurant Tobitschä,"Alte Kantonsstrasse 20, 6440 Brunnen",,,+41418201548,6440
Seerestaurant Bellevue,"Axenstrasse 2, 6440 Brunnen",info@bellevue-brunnen.ch,,+41418282323,6440
Central Party-Stübli,"Centralplatz 1, 6440 Brunnen",,,+41418204175,6440
Lotus,"Bahnhofstrasse 21, 6440 Brunnen",,,+41418202121,6440
Quai 2,"Waldstätterquai 2, 6440 Brunnen",,,+41418200220,6440
Restaurant Stauffacher Holdener Daniel Silvia Schumacher,"Bahnhofstrasse 27, 6440 Brunnen",,,+41418201822,6440
Schmidstübli am See,"Axenstrasse 7, 6440 Brunnen",,,+41418251870,6440
Timpelweid Urmiberg,"Timpel 2, 6440 Brunnen",,,+41418201405,6440
Bruno Zwyer Objektmöbel,"Rosengartenstrasse 2, 6440 Brunnen",office@brunozwyer.ch,http://www.bzobjektmoebel.ch/,+41556403575,6440
Bacco Ristorante Pizzeria,"Gersauerstrasse 21, 6440 Brunnen",bacco@baccoag.ch,http://www.baccoag.ch/,+41418251616,6440
Restaurant Alpenrösli,"Seewenstrasse 61, 6440 Brunnen",,,+41418204265,6440
Restaurant & Café Bahnhofsmärcht,"Bahnhofplatz 19, 6440 Brunnen",,,+41418201111,6440
Restaurant Kleinstadt,"Kleinstadt 8, 6440 Brunnen",,,+41418201132,6440
Restaurant Pizzeria Viktoria,"Hafenstrasse 8, 6440 Brunnen",restaurantviktoria2016@gmail.com,,+41786963304,6440
Restaurant Schilf,"Gersauerstrasse 85, 6440 Brunnen",schilf@bluewin.ch,,,6440
Mezcalito,"Axenstrasse 15, 6440 Brunnen",info@mezcalito.ch,,+41418200808,6440
Dave's Gelateria Artigiana,"Olympstrasse 2, 6440 Brunnen",,,+41418204945,6440
Bäckerei Conditorei Schelbert,"Bahnhofstrasse 17, 6440 Brunnen",info@conditorei.ch,,+41418204366,6440
Belmondo Cafe Bar,"Axenstrasse 3, 6440 Brunnen",belmondogastro@outlook.com,,+41418200550,6440
Brunner Hof Bar,"Gersauerstrasse 3, 6440 Brunnen",info@waldstaetterhof.ch,,+41418250606,6440
Hugel Cafe,"Klosterstrasse 10, 6440 Brunnen",info@kloster-ingenbohl.ch,,+41418252423,6440
Weisses Rössli,"Rössligasse, 6440 Brunnen",info@weisses-roessli-brunnen.ch,,+41418251300,6440
Beaufort Werner Maus,"Gersauerstrasse 91, 6440 Brunnen",info@restaurant-beaufort.ch,,+41418200505,6440
Bierhalle Spezialitätenbrauerei,"Bahnhofstrasse 16, 6440 Brunnen",brauerei@bierhalle.info,,,6440
Bistroli,"Ölistrasse 6, 6440 Brunnen",info@kocherlebnis.ch,,+41418183150,6440
Cafe-Bar Amadeus,"Axenstrasse 3, 6440 Brunnen",,,+41764779542,6440
Cafe Janser,"Bahnhofstrasse 14, 6440 Brunnen",,,+41418201850,6440
Elvira's Trübli Wein & Sein,"Olympstrasse 6, 6440 Brunnen",Elviras.truebli@gmail.com,,+41418201011,6440
Fabiola's Ride in Café,"Alte Kantonsstrasse, 6440 Brunnen",fabiolaschilter@outlook.com,,+41788548657,6440
Haddock Hafenbeiz,"Axenstrasse 7, 6440 Brunnen",,,+41418206000,6440
Natolien Grillhaus,"Bahnhofstrasse 7, 6440 Brunnen",,,,6440
NEXT Bar&Lounge,"Bahnhofstrasse 12, 6440 Brunnen",,,+41766090007,6440
Pizzeria Tommasin Brunnen,"Alte Kantonsstrasse 11, 6440 Brunnen",,,+41799229400,6440
Schwyzerhus,"Schwyzerstrasse 36, 6440 Brunnen",,,+41418201010,6440
Seeterrasse,"Waldstätterquai 6, 6440 Brunnen",info@waldstaetterhof.ch,,+41418250606,6440
Zemp Steakhouse Brunnen,"Bahnhofstrasse 6, 6440 Brunnen",,,+41418200933,6440
City Hotel Brunnen AG,"Gersauerstrasse 21, 6440 Brunnen",info@city-brunnen.com,,+41418251010,6440
Antikschreinerei H. Gisler,"Muotastrasse 18, 6440 Brunnen",,,+41418205110,6440
