name,address,email,website,phone,postalCode
Ristorante Campofelice,"Via Brere 18, 6598 Tenero",,https://www.campofelice.ch/services-de/gastronomie-de/restaurant-de?lang=de,+41917451640,6598
Ristorante Rivabella con Alloggio,"Via Naviglio 11, 6598 Tenero",,http://www.ristorante-garni-rivabella.ch/,+41917452214,6598
Camping Tamaro Resort,"Via Mappo 32, 6598 Tenero",info@campingtamaro.ch,http://www.campingtamaro.ch/,+41917452161,6598
Osteria San Martino,"Via Cappella 2, 6598 Tenero",,,+41917450295,6598
Ristorante Pizzeria Tamaro,"Via Mappo 32, 6598 Tenero",,,+41917456626,6598
Lago Maggiore,"Via Lido 2, 6598 Tenero",info@ristolago.com,http://risto-lagomaggiore.ch/,+41917452202,6598
dei Ferrovieri,"Via Tre Case 7, 6598 Tenero",ferrovieri.tenero@gmail.com,https://www.ferrovieri.ch/,+41917456659,6598
Al Fienile,"Via Roncaccio 20, 6598 Tenero",,,+41917451042,6598
Grotto Scalinata,"Via Contra 60, 6598 Tenero",,,+41917452981,6598
Ristorante Puerto Escondito,"Via San Gottardo 40, 6598 Tenero",,,+41917458009,6598
Ristorante Lido Mappo,"Via Mappo 20, 6598 Tenero",,,+41916000066,6598
Rivabella,"Via Naviglio 11, 6598 Tenero",,,+41917452214,6598
Campofelice Camping Village,"Via Brere 7, 6598 Tenero",,http://www.campofelice.ch/,+41917451417,6598
Campofelice Hotel Village,"Via Brere 16, 6598 Tenero",hotel@campofelice.ch,https://www.campofelice.ch/de/hotel,+41917356300,6598
Rivabella,"Via Naviglio 11, 6598 Tenero",info@camping-rivabella.ch,http://www.camping-rivabella.ch/,+41917452213,6598
Agriturismo Al Saliciolo,"Via Brughiera 19, 6598 Tenero",giacomo.p@ticino.com,http://www.saliciolo.ch/,+41917450641,6598
Ristorante Pizzeria Piazza,"Piazza Canevascini 3, 6598 Tenero",,,+41917458226,6598
Gelateria Veneta,"Via Mappo 11, 6598 Tenero",,,+41917451015,6598
Lido Mappo,"Via Mappo 20, 6598 Tenero",,,+41917451437,6598
Puerto Escondido,"Via San Gottardo 40, 6598 Tenero",,,+41796810794,6598
