name,address,email,website,phone,postalCode
Frutigresort,"Sportweg 5, 3714 Frutigen",hello@frutigresort.ch,https://www.frutigresort.ch/,+41336726060,3714
Hotel-Restaurant National und Konditorei-Confiserie Tea Room Blaser,"Obere Bahnhofstrasse 10, 3714 Frutigen",hotel@national-frutigen.ch,http://www.national-frutigen.ch/,+41336711616,3714
"Tropenhaus Frutigen, Division der Coop Genossenschaft","Tropenhausweg 1, 3714 Frutigen",info@tropenhaus-frutigen.ch,https://www.tropenhaus-frutigen.ch/,+41336721144,3714
Zum Leist,"Kanderstegstrasse 3, 3714 Frutigen",info@zumleist.ch,http://www.zumleist.ch/,+41336711076,3714
Landhaus Adler,"Dorfstrasse 16, 3714 Frutigen",info@landhaus-adler.ch,http://www.landhaus-adler.ch/,+41336711271,3714
Restaurant Kreuz GmbH,"Kanderstegstrasse 2, 3714 Frutigen",,,+41336715286,3714
Hängebrügg-Beizli,"Schützenweg 20B, 3714 Frutigen",,,+41336711583,3714
Simplon,"Kanderstegstrasse 25, 3714 Frutigen",,,+41336711041,3714
Restaurant Tropengarten,"Tropenhausweg 1, 3714 Frutigen",tischreservation@tropenhaus-frutigen.ch,,+41336721143,3714
Hotel-Restaurant Rustica,"Spiezstrasse 12, 3714 Frutigen",,,+41336713071,3714
Restaurant Pony,"Kanderstegstrasse 40, 3714 Frutigen",,,+41336712888,3714
Restaurant Suosday LSK Gastrobetriebe GmbH,"Dorfstrasse 2, 3714 Frutigen",,,+41335112121,3714
Express Buffet Frutigen,"Untere Bahnhofstrasse 16, 3714 Frutigen",info@expressbuffet.ch,,+41336711661,3714
Kiöski Pub Frutigen,"Kanderstegstrasse 22, 3714 Frutigen",sven.roth1@gmx.ch,,+41792201840,3714
Falken Pizzeria,"Kanderstegstrasse 19, 3714 Frutigen",,,+41336714400,3714
Pizzeria Dolce Vita,"Kanderstegstrasse 40, 3714 Frutigen",,,+41336715271,3714
Steghorn,"Zrydgasse 9, 3714 Frutigen",info@steghorn.ch,,+41796638314,3714
Udacia Pizzeria,"Obere Bahnhofstrasse 6, 3714 Frutigen",,,+41336710759,3714
