name,address,email,website,phone,postalCode
Rüti,"Rütiweg 98a, 3072 Ostermundigen",,,+41319315070,3072
Beaulieu,"Bernstrasse 53, 3072 Ostermundigen",,http://www.restaurant-beaulieu.ch/,+41319311028,3072
Restaurant National La Favorita,"Bernstrasse 93, 3072 Ostermundigen",,https://www.restaurant-favorita.ch/,+41319311002,3072
Waldeck,"Bernstrasse 5, 3072 Ostermundigen",,http://www.restaurant-waldeck.ch/,+41319316776,3072
BIG MAMA'S HAUS,"Rütiweg 89, 3072 Ostermundigen",,,+41319316748,3072
Intersport,"Obere Zollgasse 75, 3072 Ostermundigen",,,+41319307151,3072
Restaurant Medio,"Mitteldorfstrasse 16, 3072 Ostermundigen",,,+41315441609,3072
Alpen Restaurant Asaad,"Alpenstrasse 1, 3072 Ostermundigen",,,,3072
China House Restaurant,"Bernstrasse 40, 3072 Ostermundigen",,,+41319323050,3072
Migros Restaurant Ostermundigen,"Bernstrasse 114, 3072 Ostermundigen",,,+41585670600,3072
Restaurant Charlie Inhaber Süleymanoglu,"Bernstrasse 79, 3072 Ostermundigen",,,+41319323030,3072
Coop,"Bahnhofstrasse 3, 3072 Ostermundigen",,,+41319300059,3072
Babylon,"Bahnhofstrasse 2, 3072 Ostermundigen",,,+41319313232,3072
Eiscafé,"Bernstrasse 82, 3072 Ostermundigen",info@nicecream.ch,,+41319325840,3072
Fitness Kitchen,"Bernstrasse 5, 3072 Ostermundigen",gym@trainsane.ch,,+41319341212,3072
Hot chilli pepper,"Bernstrasse 43, 3072 Ostermundigen",,,+41319320932,3072
Mundiger Pizza&Burger Huus,"Bernstrasse 12, 3072 Ostermundigen",mundigerhuus@gmail.com,,+41315063565,3072
Osteria d'Abruzzo,"Schermenweg 179, 3072 Ostermundigen",mariadefatima56@hotmail.com,,+41319322698,3072
Stef's Kultur Bistro,"Bernstrasse 101, 3072 Ostermundigen",info@stefskulturbistro.ch,,+41319343300,3072
Swaad,"Bernstrasse 95, 3072 Ostermundigen",hello@swaadbern.ch,,+41315583388,3072
BP Service Ostermundigen,"Bernstrasse 37, 3072 Ostermundigen",,,+41319318490,3072
Flamingo,"Dennigkofenweg 122, 3072 Ostermundigen",,,+41319323000,3072
Gastro MAIK GmbH,"Bernstrasse 43, 3072 Ostermundigen",,,+41319320932,3072
intensa Coffee,"Bantigerstrasse 23, 3072 Ostermundigen",,,,3072
Kebab Haus,"Bernstrasse 3072, 3072 Ostermundigen",,,+41319314068,3072
Pizza Rondell,"Bernstrasse 52, 3072 Ostermundigen",info@pizzarondell.ch,,+41319340203,3072
Reinhard AG,"Milchstrasse 2, 3072 Ostermundigen",,,+41319320969,3072
Schmitte Ostermundigen GmbH,"Oberdorfstrasse 50, 3072 Ostermundigen",,,+41319310544,3072
Thai Take Away ThanaPone Schiess,"Bernstrasse 24A, 3072 Ostermundigen",,,,3072
The Lunchbox,3072 Bern,info@thelunchbox.ch,,,3072
