name,address,email,website,phone,postalCode
shangrila-epfl,"EPFL, 1015 Lausanne",vallotton.epfl@gmail.com,http://www.shangrila-epfl.ch/,+41216932069,1015
Le Copernic,1015 Lausanne,,,+41216932014,1015
Restaurant Da Nino,"Dorigny, 1015 Ecublens",info@restaurant-danino.ch,,+41216922688,1015
Restaurant de Dorigny,1015 Lausanne,,,+41216922688,1015
La Table de Vallotton,"Bâtiment EPFL Innovation Park, 1015 Lausanne",,,+41793115889,1015
Montreux Jazz Cafe,"Bâtiment EPFL Innovation Park, 1015 Lausanne",lausanne@montreuxjazzcafe.com,,+41216938900,1015
Sushizen,"Route des Noyerettes, 1015 Ecublens",szepfl@sushizen.ch,,+41216938500,1015
Sushizen,"Route Cantonale, 1015 Lausanne",szepfl@sushizen.ch,,+41216938500,1015
Fleur de Pains SA - Food Truck,"Bâtiment EPFL Innovation Park I, 1015 Lausanne",,,+41216138000,1015
Berghaus Niederhorn,"Niederhorn 1015, 3803 Beatenberg",niederhorn@huettenzauber.ch,,+41338411110,1015
