name,address,email,website,phone,postalCode
caffè e più,"Unterfeld 4a, 6102 Malters",info@caffeepiu.ch,http://www.caffeepiu.ch/,+41414970161,6102
Restaurant Hotel Kreuz Malters,"Luzernstrasse 63, 6102 Malters",,,+41414971401,6102
Bahnhof,"Bahnhofstrasse 10, 6102 Malters",,,+41414971114,6102
Restaurant Café Pizzeria Muoshof,"Hellbühlstrasse 2, 6102 Malters",info@muoshof.ch,https://www.muoshof.ch/,+41414974588,6102
ZEKU-Sushi,"Bahnhofstrasse 5, 6102 Malters",info@zeku-sushi.ch,,+41797924822,6102
Gasthof Krone,6102 Malters,info@krone-blatten.ch,,+41414980707,6102
Hotel Restaurant Klösterli,"Luzernstrasse 84, 6102 Malters",info@kloesterli-malters.com,,+41414971115,6102
Sie7e Restaurant & Bar,"Weihermatte 7A, 6102 Malters",info@sie7e.ch,,+41415585589,6102
Old Brewery LU,"Luzernstrasse 102, 6102 Malters",info@oldbrewery.ch,,+41414975555,6102
S-Tisch,"Schwarzenbergstrasse 8, 6102 Malters",,,+41414972412,6102
