name,address,email,website,phone,postalCode
Moonshine Stübli,"Chaltenbodenstrasse 4B, 8834 Schindellegi",,https://www.moonshine-stuebli.ch/,+41447840730,8834
Speiserestaurant Adler,"Dorfstrasse 42, 8834 Schindellegi",,http://www.adler-gastro4you.ch/,+41554402922,8834
Hotel zum Hirschen,"Dorfstrasse 1, 8834 Schindellegi",,http://www.hotel-zumhirschen.ch/,+41447840014,8834
Gasthaus Rossberg,"Rossbergstrasse 51, 8834 Schindellegi",info@rossberg-schindellegi.ch,,+41447881189,8834
Restaurant Fuego Steakhouse,"Chaltenbodenstrasse 16, 8834 Schindellegi",info@fuegosteakhouse.ch,,+41447889990,8834
Bäckerei-Konditorei Kälin,"Dorfstrasse 12, 8834 Schindellegi",,http://www.baeckerei-kaelin.ch/,+41447840424,8834
Veganes Bistro,"Chaltenbodenstrasse 20, 8834 Schindellegi",ichbrauche@gmx.ch,,+41791033343,8834
FUEGO Steakhouse,"Chaltenbodenstrasse 16, 8834 Schindellegi",,,+41447889999,8834
Geissdadi,"Chaltenbodenstrasse 6, 8834 Schindellegi",info@geissdaedi.ch,,+41442803366,8834
Genusshalle,"Chaltenbodenstrasse 6, 8834 Schindellegi",info@genusshalle.ch,,+41447873370,8834
