name,address,email,website,phone,postalCode
dieci Pizza & Pasta Dietlikon,"Alte Dübendorferstrasse 17, 8305 Dietlikon",,http://www.dieci.ch/,+41448338340,8305
Restaurant Pic-Asso GmbH & Prestige Poker,"Industriestrasse 29, 8305 Dietlikon",info@ppzh.ch,https://www.prestige-poker.ch/,+41443104040,8305
HYN&WEG,"Am Bach 8, 8305 Dietlikon",info@hynundweg.ch,,+41448335239,8305
NOTA BENE,"Bahnhofstrasse 47, 8305 Dietlikon",,,+41448332522,8305
McDonald's Restaurant,"Widenholzstrasse 2, 8305 Dietlikon",,,+41448331425,8305
Restaurant Kibiz,"Neue Winterthurerstrasse 22, 8305 Dietlikon",info@kibizrestaurant.ch,,+41448333110,8305
Restaurant Rosengarten,"Bahnhofstrasse 48, 8305 Dietlikon",,,+41448334500,8305
Marché Restaurants Schweiz AG,"Industriestrasse 28, 8305 Dietlikon",,,+41432558500,8305
Vrenelisgärtli,"Wasserschöpfi 71, 8305 Dietlikon",info@netstars.ch,,+41448885013,8305
Don Alejandro's GmbH,"Industriestrasse 12, 8305 Dietlikon",,,+41448885064,8305
